prompt,response,ground_truth
"What would vinyl be an odd thing to replace?
A) pants, B) record albums, C) record store, D) cheese, E) wallpaper","The correct answer is D) cheese.

Vinyl records are a type of record that is used for listening to music. Cheese is not a type of record, and is not something that is typically replaced.",E
"If you want harmony, what is something you should try to do with the world?
A) take time, B) make noise, C) make war, D) make peace, E) make haste","D) Make peace.

Making peace is the goal of harmony, as it involves resolving conflicts and fostering understanding and cooperation between individuals and groups.",D
"Where does a heifer's master live?
A) farm house, B) barnyard, C) stockyard, D) slaughter house, E) eat cake","The correct answer is A) farm house.

A heifer's master lives on a farm, where the animal is raised for meat or dairy production.",A
"Aside from water and nourishment what does your dog need?
A) bone, B) charm, C) petted, D) lots of attention, E) walked","The correct answer is D) lots of attention.

Your dog needs lots of attention to stay happy and healthy. When you give your dog attention, it will learn that it is a good thing to behave good and that you will be more likely to give it attention in the future.",D
"Janet was watching the film because she liked what?
A) erection, B) laughter, C) being entertained, D) fear, E) bordem","The correct answer is C) being entertained.

Janet was watching the film because she liked what the film was entertaining.",C
"What are you waiting alongside with when you're in a reception area?
A) motel, B) chair, C) hospital, D) people, E) hotels","D) People.

A reception area is a place where guests gather before a formal event, such as a wedding or a business conference.",D
"When drinking booze what can you do to stay busy?
A) reach tentative agreement, B) stay in bed, C) stop bicycle, D) examine thing, E) suicide","The correct answer is **A) reach tentative agreement**

When drinking booze, it is important to stay hydrated and engaged in conversation to avoid becoming belligerent or disruptive.",D
"A fencing thrust with a sharp sword towards a person would result in what?
A) injury, B) small cuts, C) fever, D) competition, E) puncture wound","The correct answer is **E) puncture wound**

A fencing thrust with a sharp sword towards a person would result in a puncture wound, which is a wound caused by a sharp object penetrating the skin.",E
"Unlike a spider and his many sight seers, people only have what?
A) tongues, B) names, C) brains, D) feelings, E) two eyes","The answer is E.

People have two eyes, which are used for a variety of purposes such as seeing, focusing, and tracking objects.",E
"Where do adults use glue sticks?
A) classroom, B) desk drawer, C) at school, D) office, E) kitchen drawer","The answer is **B) desk drawer**

Glue sticks are commonly kept in desk drawers in schools and offices. They are used for a variety of purposes, such as attaching paper to a notebook, repairing a broken pencil, or holding a piece of paper in place.",D
"What could go on top of wood?
A) lumberyard, B) synagogue, C) floor, D) carpet, E) hardware store","The answer is C) floor.

A floor is a surface that is placed on top of another surface to provide support and protection. It is often made of wood, concrete, or other materials.",D
"The artist was sitting quietly pondering, then suddenly he began to paint when what struck him?
A) sadness, B) anxiety, C) inspiration, D) discomfort, E) insights","The answer is C) inspiration.

Inspiration is the spark or idea that awakens an artist or writer to create something new.",C
"Though the thin film seemed fragile, for it's intended purpose it was actually nearly what?
A) indestructible, B) durable, C) undestroyable, D) indestructible, E) unbreakable","The answer is **A) indestructible.**

An indestructible thin film is one that is extremely strong and cannot be torn or broken. It is often used in applications where strength and durability are important, such as in windows, mirrors, and lenses.",D
"Where could you find a toilet that only friends can use?
A) rest area, B) school, C) stadium, D) apartment, E) hospital","The correct answer is D) apartment.

The apartment is a place where friends can gather and use the restroom.",D
"What is someone who isn't clever, bright, or competent called?
A) clumsy, B) ineffectual, C) dull, D) clumsy, E) stupid","The correct answer is **D) clumsy**.

A clumsy person is someone who is not clever, bright, or competent.",E
"When wildlife reproduce we often refer to what comes out as what?
A) raise children, B) have children, C) photo copy, D) offspring, E) accidently got pregnant somehow","The correct answer is D) offspring.

Offspring are the young of a species that are produced by reproduction.",D
"The weasel was becoming a problem, it kept getting into the chicken eggs kept in the what?
A) forrest, B) barn, C) public office, D) out of doors, E) freezer","The answer is D) out of doors.

The weasel was becoming a problem because it was getting into the chicken eggs kept in the out of doors.",B
"Blue read material outside of his comfort zone because he wanted to gain what?
A) new perspective, B) entertained, C) understanding, D) hunger, E) tired eyes","The answer is C) understanding.

Blue read material outside of his comfort zone because he wanted to gain a new perspective.",A
"After he got hired he hoped for success at his what?
A) vocation, B) new job, C) michigan, D) working hard, E) manual","The correct answer is D) working hard.

After he got hired, he hoped for success at his work.",B
"Committing perjury is a serious what?
A) indictment, B) crime, C) violence, D) lie, E) go to jail","The correct answer is D) lie.

Committing perjury is a lie or false statement made under oath or affirmation that is intended to mislead or deceive a person or institution.",B
"If you are prone to postpone work what will you have to do in order to finish on time?
A) eat, B) hasten, C) antedate, D) bring forward, E) advance","The correct answer is D) bring forward.

The phrase ""bring forward"" means to postpone or delay something in order to complete it later.",B
"James wanted to find an old underground map from the 50s.  Where might he look for one?
A) library, B) subway station, C) county engineer's office, D) super market, E) home","The correct answer is **C) county engineer's office.**

The county engineer's office is a government agency that is responsible for maintaining public records and infrastructure, including maps and other spatial data. They may have a collection of old underground maps that James could search.",A
"Sean was in a rush to get home, but the light turned yellow and he was forced to do what?
A) take time, B) dawdle, C) go slowly, D) ocean, E) slow down","The correct answer is **C) go slowly.**

Sean was in a rush to get home, but the light turned yellow and he was forced to do what? He had to go slowly.",E
"Where would a person be doing when having to wait their turn?
A) have patience, B) get in line, C) sing, D) stand in line, E) turn left","The correct answer is D) stand in line.

A person would be standing in line when they have to wait their turn.",D
"She was always helping at the senior center, it brought her what?
A) satisfaction, B) heart, C) feel better, D) pay, E) happiness","The answer is A) satisfaction.

The senior center provided her with a sense of satisfaction and fulfillment by allowing her to help others and make a difference in their lives.",E
"The lock kept the steering wheel from moving, but the thief still took his chances and began to work on the what?
A) keep cloesd, B) train, C) ignition switch, D) drawer, E) firearm","The answer is **C) ignition switch.**

The ignition switch is a device used to start a vehicle's engine. It is located in the steering column of a car and is responsible for turning the engine ignition. If the ignition switch is not working properly, it can prevent the engine from starting and can also keep the steering wheel from moving.",C
"Who is a police officer likely to work for?
A) beat, B) direct traffic, C) city, D) street, E) president","The answer is D) Street.

A police officer is likely to work for a police department, which is responsible for maintaining order and safety within a community.",C
"If you have leftover cake, where would you put it?
A) quandry, B) refrigerator, C) oven, D) night stand, E) bakery","The answer is B) Refrigerator.

The refrigerator is a place to store food and drinks that are intended for consumption later. It is typically kept at a cool temperature to prevent food from spoiling.",B
"A human wants to submerge himself in water, what should he use?
A) whirlpool bath, B) coffee cup, C) cup, D) soft drink, E) puddle","The correct answer is E) puddle.

A human wants to submerge himself in water, so he should use a puddle.",A
"Where is a doormat likely to be in front of?
A) facade, B) front door, C) doorway, D) entrance porch, E) hallway","The answer is **B) front door**

A doormat is typically placed in front of a front door to catch and remove dirt and debris before entering the house.",B
"Bob the lizard lives in a warm place with lots of water.  Where does he probably live?
A) rock, B) tropical rainforest, C) jazz club, D) new mexico, E) rocky places","B) Tropical rainforest.

A tropical rainforest is a place with high rainfall and warm temperatures, which is ideal for a lizard like Bob.",B
"August needed  money because he was afraid that he'd be kicked out of his house.  What did he need money to do?
A) control people, B) pay bills, C) hurt people, D) buy food, E) get things","B) pay bills.

The passage says that August needed money because he was afraid that he'd be kicked out of his house.",B
"He needed more information to fix it, so he consulted the what?
A) chickens, B) google, C) newspaper, D) online, E) manual","The answer is D) online.

The online is a vast repository of information, including books, articles, and websites. It is a valuable resource for solving problems and fixing things.",E
"Where can you put a picture frame when it's not hung vertically?
A) art show, B) wall, C) newspaper, D) car, E) table","The correct answer is B) Wall.

A picture frame can be placed on a wall to display a picture.",E
"James knew that he shouldn't have been buying beer for minors.  He didn't even get paid for it.  Why was this bad?
A) lose money, B) fun, C) have no money, D) broken law, E) relaxation","The correct answer is D) broken law.

Buying beer for minors is a violation of the law and can result in legal consequences for both the buyer and the seller.",D
"What is the result of applying for  job?
A) anxiety and fear, B) increased workload, C) praise, D) less sleep, E) being employed","The answer is E.

Applying for a job can result in a number of positive outcomes, including increased income, job satisfaction, and the opportunity to learn and grow in a new environment. However, there can also be some negative outcomes, such as anxiety and fear, increased workload, and the potential for job loss.",E
"What must someone do before they shop?
A) get money, B) have money, C) bring cash, D) go to market, E) bring cash","The correct answer is E) bring cash.

Before shopping, it is important to have the necessary funds available. This could mean having money in the form of cash, credit cards, or a debit card.",A
"Because John was first violin, he had to bring something important to work ever day. What did he need to bring to work?
A) music store, B) obesity, C) symphony orchestra, D) ochestra, E) violin case","The answer is E.

A violin case is a bag or case that is used to carry a violin or other musical instrument.",E
"What is a place that usually does not have an elevator and that sometimes has a telephone book?
A) at hotel, B) kitchen, C) library, D) telephone booth, E) house","The answer is D) Telephone booth.

A telephone booth is a place that is usually not equipped with an elevator, and it may sometimes have a telephone book.",E
"Who is likely to be excited about a crab?
A) fish market, B) pet shop, C) fishmongers, D) intertidal zone, E) obesity","The answer is C) Fishmongers.

Fishmongers are likely to be excited about a crab because crabs are a popular fish in the seafood trade. They may enjoy watching them swim and explore, and they may be interested in learning more about them.",C
"Where can a human find clothes that aren't pants?
A) pants shop, B) on planet earth, C) dress shop, D) school, E) train wreck","The correct answer is C) dress shop.

A dress shop is a place where people can buy clothes, including shirts, dresses, blouses, and skirts.",C
"If I was getting drunk, and people couldn't understand me, what might I be having?
A) a seizure, B) slurred speech, C) death, D) forgetfulness, E) pass out","The correct answer is D) forgetfulness.

When someone is getting drunk, they may lose consciousness and forget what they are saying or doing. This can be dangerous if the person is driving or doing other tasks that require attention.",B
"When a person is beginning work, what are they building?
A) time, B) accomplishing, C) working, D) momentum, E) tiredness","The answer is C) working.

When a person is beginning work, they are building their skills, knowledge, and experience to be successful in their job.",D
"A child wants to play, what would they likely want?
A) fall down, B) breathe, C) play tag, D) be dismembered by a chainsaw, E) become adult","The correct answer is C) play tag.

Play tag is a game that involves two or more players chasing each other around a field. It is a popular activity that children of all ages enjoy.",C
"Talking to the same person about the same thing over and over again is something someone can what?
A) social life, B) friendship, C) eye contact, D) get tired of, E) learn lessons from","The answer is D) get tired of.

Talking to the same person about the same thing over and over again is something that can get tiring.",D
"The teacher doesn't tolerate noise during a test in their what?
A) movie theatre, B) bowling alley, C) factory, D) store, E) classroom","The answer is C) factory.

A factory is a place where goods are produced or manufactured. It is not a place where people go to take a test.",E
"The freeway had no traffic and few buildings, where is it?
A) california, B) countryside, C) big town, D) florida, E) america","The answer is B) Countryside.

The countryside is a region of land that is sparsely populated and has few buildings.",B
"Where would you go if you wanted to have fun with a few people?
A) watching television, B) good, C) cinema, D) friend's house, E) fairgrounds","D) friend's house.

The friend's house is a place where people can gather and have fun together.",D
"If there is a place that is hot and arid, what could it be?
A) bland, B) lifeless, C) sandy, D) neutral, E) freezing","C) sandy.

A sandy place is hot and arid, meaning it is hot and has little rainfall.",B
"What is likely to satisfy someone's curiosity?
A) hear news, B) read book, C) see favorite show, D) comedy show, E) go somewhere","The answer is A) hear news.

People are often curious about the world around them and seek out information to satisfy this curiosity.",A
"If you are in a bar in a glove shaped state where are you?
A) in my pocket, B) michigan, C) new york city, D) restaurant, E) public house","The correct answer is E) public house.

A bar is a place where alcohol is served. It is often located in a public place. A public house is a bar that is open to the public.",B
"Where would a computer user be using their own computer?
A) hell, B) school, C) indoors, D) internet cafe, E) house","The answer is C) indoors.

A computer user would be using their own computer at home.",E
"Crabs live in what sort of environment?
A) maritime, B) bodies of water, C) saltwater, D) galapagos, E) fish market","The answer is C) saltwater.

Crabs live in marine environments, where they can find food and shelter.",C
"Where can you find a snake in tall grass?
A) tree, B) in a jar, C) pet shops, D) feild, E) tropical forest","The answer is D) Field.

A snake is more likely to be found in a field than in a tree, jar, pet shop, or tropical forest.",D
"What is a place that has a bench nestled in trees?
A) state park, B) bus stop, C) bus depot, D) statue, E) train station","The answer is D) statue.

A statue is a place that has a bench nestled in trees.",A
"Where is a human likely to go as a result of being hungry?
A) eat in restaurant, B) make bread, C) have lunch, D) cook dinner, E) friends house","The answer is C) have lunch.

A human is likely to go to a restaurant, make bread, cook dinner, or have lunch when they are hungry.",A
"He was beginning to regret taking the fight when he saw how what his opponent was?
A) fun, B) joy, C) satisfaction, D) confident, E) pride","The correct answer is C) satisfaction.

Satisfaction is the feeling of fulfillment or pleasure that a person experiences after completing a task or achieving a goal.",D
"Where would you find a single shower curtain being used?
A) bathtub, B) washing area, C) hotel, D) shower stall, E) department store","The answer is D) shower stall.

A single shower curtain is typically hung in a shower stall to provide privacy and moisture control during a shower.",A
"Where is a good idea but not required to have a fire extinguisher?
A) school bus, B) boat, C) house, D) hospital, E) school","The correct answer is C) house.

A fire extinguisher is not required in a house, but it is required in a school bus, boat, and hospital.",C
"What continent has the most castles?
A) fairy tale, B) edinburgh, C) germany, D) europe, E) antarctica","The continent with the most castles is Europe. 

Europe has a rich history of castle building and boasts over 17,000 castles scattered throughout the region.",D
"If you have to read a book that is very dry and long you may become what?
A) have time, B) boring, C) learn new, D) enjoyable, E) bored","The answer is B) boring.

If you have to read a book that is very dry and long you may become bored.",E
"Sally used a clipboard to hold her papers while she read off names at the beginning of the day.  Where might she work?
A) desk, B) windows 95, C) office supply store, D) see work, E) school","The answer is A) desk.

A desk is a piece of furniture where a person sits or stands to work. Sally is holding her papers on a desk, so she is working there.",E
"The kids didn't clean up after they had done what?
A) learn things, B) play games, C) disneyland, D) play with toys, E) talking","The correct answer is D) play with toys.

The kids didn't clean up after they had done playing with toys.",D
"Despite the name a pawn can be quite versatile, all the parts are important in a what?
A) chess game, B) scheme, C) chess set, D) checkers, E) north carolina","The answer is **C) chess set.**

A pawn is a piece in chess that can move one square at a time. The chess set consists of the 64 squares that make up the chessboard.",A
"What would not be true about a basketball if it had a hole in it but it did not lose its general shape?
A) punctured, B) popular in america, C) full of air, D) gone, E) round","The correct answer is D) gone.

A basketball that has a hole in it but still maintains its general shape would be considered punctured, not gone.",C
"If you are awaking multiple times throughout the night because a lot is on your mind, what is a likely cause?
A) irritability, B) depression, C) getting out of bed, D) happiness, E) discomfort","The correct answer is **C) getting out of bed**

The phrase ""if you are awaking multiple times throughout the night because a lot is on your mind"" is often used to indicate that a person is experiencing stress or anxiety. Getting out of bed in the middle of the night can be a sign that a person is feeling overwhelmed or unable to cope with their thoughts and feelings.",B
"Where does a wild bird usually live?
A) cage, B) sky, C) countryside, D) desert, E) windowsill","The answer is C) countryside.

A wild bird usually lives in the countryside, where it can find food, shelter, and water.",C
"Where would you expect to find white mice?
A) bell cat, B) bush, C) attic, D) countryside, E) laboratory","The correct answer is C) attic.

The attic is a room in a house that is used for storage. White mice are often found in attics because they are looking for food and shelter.",E
"John felt that his actions were fate.   Harry said that he could have always made a different what?
A) free will, B) choice, C) will, D) alcohol, E) freedom","B) Choice.

Choice is the ability to make a decision or to act in a particular way. John felt that his actions were fate, meaning that they were predetermined and could not be changed.",B
"What could committing murder prevent someone from doing?
A) go to jail, B) cry, C) find god, D) guilty conscience, E) problems","The correct answer is D) guilty conscience.

A guilty conscience is a feeling of deep regret and shame over a crime or wrongdoing. It can prevent someone from committing murder by discouraging them from taking the act and by making them feel the consequences of their actions.",C
"George didn't have a car, but he still had his two feet.   His socks were smelly and his soles were blistered, but that didn't matter.  He could still do what?
A) michigan, B) walk, C) stay still, D) stink, E) hands","The correct answer is B) Walk.

The passage says that George didn't have a car, but he still had his two feet.  So he could still walk.",B
"A crane uses many a steel cable when working a what?
A) abaft, B) ship, C) winch, D) construction site, E) building","The answer is C) winch.

A crane uses a winch to raise and lower heavy objects.",D
"What is the main purpose of farmers?
A) raise cattle, B) grow corn, C) farm land, D) drive tractors, E) supply food","The answer is E.

The main purpose of farmers is to supply food. Farmers raise animals for meat, grow crops for food, and raise livestock for other purposes.",E
"Where can I put this penny to save for later?
A) piggy bank, B) wallet, C) toy, D) ground, E) pocket","The correct answer is **E) pocket**.

The pocket is a small container where people keep money and other items. It is a convenient place to put a penny to save for later.",A
"Where would you put uncooked crab meat?
A) wharf, B) red lobster, C) tidepools, D) boss's office, E) stew pot","The answer is E) stew pot.

A stew pot is a container used for cooking and serving stews, soups, and other dishes. It is often used to simmer food for long periods of time, and it can be used to cook uncooked crab meat.",E
"The man had a fear of illness, so he never visited friends who were a what?
A) sick person, B) hospital, C) elderly person, D) graveyard, E) doctor's office","The answer is C) elderly person.

A man with a fear of illness would be more likely to avoid visiting friends who were elderly people.",A
"Where would you put pans if you want to bring them with you?
A) cooking, B) cook food, C) kitchen, D) backpack, E) drawer","The answer is **C) kitchen.**

The kitchen is a place where people cook food and eat meals. It is also a place where people store their cooking tools and utensils.",D
"If you're remembering something, it's because of your what of it to begin with?
A) knowledge, B) knowing, C) forgetful, D) pleasure, E) depression","The answer is **B) knowing.**

Knowing is the foundation upon which memories are built. When we remember something, it is because we have previously learned or been exposed to it.",B
"Which large land mass is home to the most monkeys?
A) amazon basin, B) friend's house, C) lift number 3, D) research laboratory, E) african continent","The answer is E) African continent.

The African continent is home to the most monkeys, with an estimated 1.2 million species.",E
"Friday was James's 5th Anniversary.  They planned on going to bed early so that they could spend a long time doing what?
A) rest, B) insomnia, C) making love, D) sleeping in, E) texting","The correct answer is D) sleeping in.

Friday was James's 5th Anniversary, so they were planning on spending a long time doing something relaxing and enjoyable.",C
"The teens were trying to hide that they get drink, but when they walked in the door their what gave it away?
A) health, B) fall down, C) stagger, D) get arrested, E) vomit","The answer is C) stagger.

Staggering is a common way for people to hide their drink when they are underage. It is often used in social situations where it is not appropriate to drink alcohol.",C
"You'll find a landing at the top of what?
A) ocean, B) apartment building, C) stairwell, D) airport, E) room","D) Airport.

The landing is at the top of an airport runway, where aircraft land and take off.",C
"Anybody could be hired in the kitchen, what was needed of them?
A) forget, B) oil squeaky hinge, C) question authority, D) wash dishes, E) oik squeaky hinge","The correct answer is D) wash dishes.

The kitchen staff was responsible for washing dishes, cleaning the kitchen, and maintaining a clean and sanitary work environment.",D
"Where can you find a number of wind instruments together in public?
A) music store, B) create music, C) zoo, D) music room, E) symphony","The answer is D) Music room.

A music room is a place where people can go to listen to music, take lessons, or buy instruments. Many music rooms also have a collection of wind instruments that people can rent or buy.",E
"A mountie got off at a subway stop.  What city might he be in?
A) urban area, B) metropolis, C) chicago, D) new york city, E) toronto","The correct answer is A) urban area.

A mountie is a person who works as a street performer or vendor, often in an urban area.",E
"What do you want someone to do when you illustrate point?
A) did not understand, B) accepting, C) make clear, D) understood, E) understanding","The correct answer is D) understood.

When you illustrate a point, you are trying to convey a message or idea to the audience. It is important to ensure that the audience understands the message you are trying to communicate before you proceed with the illustration.",E
"Billy set aside a block of time for having fun after work. Why might he do this?
A) happiness, B) stress relief, C) pleasure, D) ocean, E) may laugh","B) Stress relief

The passage suggests that Billy sets aside a block of time for having fun after work to relieve stress.",B
"The man in the white suit was very lazy.  He did nothing useful.  Meanwhile, the ban in the blue had put in effort and was very what?
A) restless, B) active, C) lazybutt, D) productive, E) hard work","The answer is D) productive.

Productive means to be able to or do something that is useful or productive. The passage is saying that the ban in the blue had put in effort and was very productive, while the man in the white suit was not productive.",D
"What would you be unable to do if you have too much greed?
A) keep things, B) make friends, C) play poker, D) conquer opponent, E) lie","The correct answer is A) keep things.

Greed is the excessive desire for more than one needs or deserves. If a person has too much greed, they may become possessive and unwilling to share what they have. This can lead to problems in keeping things, making friends, playing poker, conquering opponents, and lying.",B
"It was a long trip from the farm, so he stayed in a hotel when he arrived at the what?
A) bed away from home, B) wwii bunker, C) resort, D) las vegas, E) city","The correct answer is **C) resort.**

A resort is a place that provides lodging and other facilities for travelers, such as swimming pools, restaurants, and fitness centers.",E
"I did not need a servant.  I was not a what?
A) freedom, B) rich person, C) hired help, D) in charge, E) busy","The correct answer is C) hired help.

A hired help was a person who was employed to perform a specific task or provide a service.",B
"How would you get from one side of a canal to another?
A) michigan, B) amsterdam, C) venice, D) bridge, E) barges to travel on","The correct answer is D) Bridge.

A bridge is a structure that spans a body of water, allowing people or vehicles to cross.",D
"When learning about the world and different cultures, what is important if you are committed to eliminating preconceived notions
A) newness, B) loss of innocence, C) enlightenment, D) open mind, E) smartness","D) Open mind

An open mind is essential for eliminating preconceived notions and embracing new information and perspectives. An open mind allows us to question our assumptions, challenge the status quo, and consider alternative viewpoints. By doing so, we can learn and grow as individuals and as a society.",D
"An underrated thing about computers is how they manage workflow, at one time it was a big deal when they could first do what?
A) share files, B) do arithmetic, C) turn on, D) cost money, E) multitask","The answer is E.

The ability to multitask was a major breakthrough in computer technology. Before computers, people were limited to completing one task at a time. Multitasking allowed computers to perform multiple tasks simultaneously, which significantly increased productivity and efficiency.",E
"Obstructing justice is sometimes an excuse used for police brutality which causes what in people?
A) committing perjury, B) prosecution, C) attack, D) getting hurt, E) riot","The correct answer is D) getting hurt.

Obstructing justice is sometimes an excuse used for police brutality which causes people to commit perjury, prosecution, or an attack.",D
"While washing clothes they became what when caught on the sharp object?
A) damaged, B) wet clothes, C) wear out, D) torn, E) have fun","The answer is D) torn.

When clothes become caught on a sharp object, they are torn.",D
"Seafood restaurants are used to draw tourists where?
A) maine, B) shoe shop, C) city, D) boston, E) coastal cities","The correct answer is E) coastal cities.

Seafood restaurants are often used to draw tourists to coastal cities because they offer a unique and delicious dining experience.",E
"James's nice asked him about her grandfather. She was interested in learning about what?
A) family tree, B) family reunion, C) babysitting, D) brother's house, E) heirlooms","The correct answer is **A) family tree**

A family tree is a visual representation of the relationships between people in a family. It can show how people are related to each other and what their ancestors and descendants have done.",A
"James looked up and saw the start twinkling in the black yonder.  He marveled the sheer number of them and the size of what?
A) universe, B) orbit, C) night sky, D) outer space, E) his wallet","The answer is D) outer space.

The black yonder is a vast region of the night sky that is devoid of stars and other light. It is the largest known region of darkness in the universe.",A
"What would encourage someone to continue playing tennis?
A) becoming tired, B) tennis elbow, C) exercise, D) hunger, E) victory","The correct answer is **E) victory**

A player's desire to continue playing tennis would be strongly motivated by the pursuit of victory and the feeling of accomplishment that comes with winning a match.",E
"James found the sound relaxing.   It was so relaxing he almost did what despite his efforts?
A) deep breathing, B) worried, C) fall asleep, D) invigorating, E) feeling good","The correct answer is A) Deep breathing.

Deep breathing is a technique that can help to relax the body and mind. When James found the sound relaxing, he was engaging in deep breathing, which is a common technique for promoting relaxation.",C
"What regions of a town would you have found a dime store?
A) commercial building, B) old movie, C) small neighborhood, D) past, E) mall","The correct answer is C) small neighborhood.

A dime store would be a small business that sells dimes and other small coins. It would be found in a neighborhood with a lower population density and a lower median household income.",C
"Where might an unused chess set be stored?
A) toy store, B) michigan, C) living room, D) attic, E) cupboard","The correct answer is D) attic.

The attic is a storage area for things that are not in use or that are no longer needed. An unused chess set would be a good candidate for storage in the attic.",E
"james told his son to settle down and be careful.  There were many frogs mating in the area, and James didn't want his son to do what to them?
A) wander, B) migrate, C) scare, D) disturb, E) agitate","The correct answer is D) disturb.

The word ""disturb"" means to interfere with something or someone's normal activities or behavior. In this case, James is telling his son to be careful and not disturb the frogs mating in the area.",D
"A man wants air conditioning while we watches the game on Saturday, where will it likely be installed?
A) car, B) house, C) offices, D) park, E) movie theatre","B) House.

Air conditioning is typically installed in a house, either in the attic or a dedicated room.",B
"What could be playing a balailaika?
A) movie dr, B) orchestra, C) music store, D) cat, E) symphony","The correct answer is **B) Orchestra.**

A balailaika is a traditional Hawaiian instrument played by plucking strings with the fingers. An orchestra is a group of musicians who perform music together, typically in a concert hall.",B
"Sailors drive many different types of boats, what type of boat involves their namesake.
A) coming home, B) row boat, C) board ship, D) inflatable raft, E) sail boat","The answer is E) Sail boat.

A sailboat is a boat that is used for sailing. It is typically a small boat that is powered by sails. Sailboats are used for a variety of purposes, including recreation, racing, and transportation.",E
"Where could a person avoid the rain?
A) bus stop, B) tunnel, C) synagogue, D) fairy tale, E) street corner","The answer is E) street corner.

A street corner is a place where two streets meet, and it is often sheltered from the rain by buildings or trees.",C
"Why would a person like to have a large house?
A) have choice, B) mentally challenged, C) own house, D) obesity, E) lots of space","The answer is E) lots of space.

A large house provides a person with more space to move around, which can be beneficial for physical health and mental well-being.",E
"Where will a cheap book be found?
A) bookstore, B) classroom, C) discount store, D) school room, E) bedside table","The answer is C) discount store.

A cheap book will be found in a discount store, where you can buy books for a lower price.",C
"John and James are idiots. They bought two tickets to the Falcons vs the Jets even though neither wanted to see the what?
A) internet cafe, B) sporting event, C) pressing wrong buttons, D) obesity, E) hockey game","The correct answer is B) sporting event.

The passage describes John and James buying two tickets to a football game between the Falcons and the Jets, even though they were not interested in seeing the game.",B
"James noticed that his penis was bigger. .  How might he act toward his plastic surgeon?
A) accidental, B) detestable, C) effusive, D) enabled, E) apathetic","The correct answer is B) detestable.

A plastic surgeon would not want a patient to be detestable, meaning that they would be ashamed of their body or appearance.",C
"Who do professors work with?
A) methods of facts, B) teach courses, C) wear wrinkled tweed jackets, D) school students, E) state facts","B) teach courses.

Professors work with students by teaching courses and facilitating learning experiences.",D
"Colorful anemone look somewhat like what object you find on window sills?
A) intertidal zone, B) coral sea, C) under water, D) flower bed, E) florida keys","The answer is D) Flower bed.

The colorful anemone looks somewhat like what you find on window sills. It is a type of flowering plant that is often grown in gardens.",D
"From where do aliens arrive?
A) outer space, B) weekly world news, C) roswell, D) universe, E) mars","The answer is A) outer space.

The vast majority of scientists agree that aliens exist somewhere in the universe, but we have never been able to prove their existence.",A
"The hikers stopped to have a drink, simply put they what?
A) had a party, B) were thirsty, C) refreshment, D) getting drunk, E) celebrating","The correct answer is **C) refreshment.**

Refreshment is the act of providing or offering something to drink or eat.",B
"When you get up in the morning before you begin work you should do what?
A) apply for job, B) sleep, C) concentrate, D) shower, E) just do","The correct answer is C) concentrate.

When you get up in the morning before you begin work, you should concentrate and get yourself ready for the day ahead.",D
"The kitten had nothing to dig it's claws into, so when it tried to stop it slid across what?
A) living room, B) floor, C) warm place, D) carpet, E) farmhouse","The answer is D) carpet.

The kitten had nothing to dig its claws into, so when it tried to stop it slid across the carpet.",B
