0,1,2
"Example({'response': 2, 'question': ' Katie picked 3 tulips and 9 roses to make flower bouquets. If she only used 10 of the flowers though, how many extra flowers did Katie pick? '}) (input_keys={'question'})","Prediction(
    reasoning='Katie initially picked a total of 3 tulips + 9 roses, which equals to 12 flowers. However, she only used 10 out of these flowers in her bouquets. To find the number of extra flowers Katie has, we subtract the amount she used from the initial count: 12 - thy = xextraflowers',
    response=2.0
)",True
"Example({'response': 15, 'question': ' Faye had 46 math problems and 9 science problems for homework. If she finished 40 of the problems at school, how many problems did she have to do for homework? '}) (input_keys={'question'})","Prediction(
    reasoning='Faye had a total of 46 math problems plus 9 science problems, which equals to 55 homework problems. If she finished 40 problems at school, we subtract that number from the total amount of homework problems to find out how many are left for her to do at home.',
    response=15.0
)",True
"Example({'response': 2, 'question': ' Amy had 4 music files and 21 video files on her flash drive. If she deleted 23 of the files, how many files were still on her flash drive? '}) (input_keys={'question'})","Prediction(
    reasoning='Firstly, we need to calculate the total number of files Amy had initially on her flash drive by adding together the music and video files. Then, since she deleted more files than what was available (23), it implies that all existing files were removed or some external factors led to a reduction in file count beyond deletion alone.',
    response=-10.0
)",False
"Example({'response': 14, 'question': "" Ned was trying to expand his game collection. He bought 11 games from a friend and bought 22 more at a garage sale. If 19 of the games didn't work, how many good games did he end up with? ""}) (input_keys={'question'})","Prediction(
    reasoning='To find out how many good games Ned ended up with, we first need to calculate the total number of games he acquired. He bought 11 from his friend and 22 at a garage sale, making it a sum of 33 games in total. Then, since 19 of these did not work, we subtract this number from the total to find out how many good ones are left.',
    response=14.0
)",True
"Example({'response': 86, 'question': ' Chloe was playing a trivia game. In the first round she scored 40 points and in the second round she scored 50 points. In the last round she lost 4 points. How many points did she have at the end of the game? '}) (input_keys={'question'})","Prediction(
    reasoning=""To find out Chloe's total points at the end of the game, we need to add her scores from all three rounds together. In the first round she scored 40 points and in the second round she scored another 50 points. However, since she lost 4 points in the last round, this amount should be subtracted from her total score accumulated so far (from both previous rounds)."",
    response=86.0
)",True
"Example({'response': 50, 'question': "" At the arcade, Tom won 32 tickets playing 'whack a mole' and 25 tickets playing 'skee ball'. If he spent 7 of his tickets on a hat, how many tickets does Tom have left? ""}) (input_keys={'question'})","Prediction(
    reasoning=""To find out how many tickets Tom has left, we first need to calculate the total number of tickets he won from both games. Then we subtract the cost of the hat from this total. The calculation is as follows: (32 tickets from 'whack a mole' + 25 tickets from 'skee ball') - 7 spent on a hat."",
    response=40.0
)",False
"Example({'response': 25, 'question': ' Bianca and her mom were picking carrots from their garden. Bianca picked 26 and her mother picked 15. If only 16 of the carrots were good, how many bad carrots did they have? '}) (input_keys={'question'})","Prediction(
    reasoning='To find out how many bad carrots Bianca and her mother had, we first need to determine the total number of good carrots they picked. Then, by subtracting this from the total amount of carrots collected (the sum of what both Bianca and her mom picked), we can deduce the quantity of bad ones.',
    response=7.0
)",False
"Example({'response': 4, 'question': ' For the school bake sale Katie made pastries. She baked 7 cupcakes and 5 cookies. After the sale she had 8 to take back home. How many pastries did she sell? '}) (input_keys={'question'})","Prediction(
    reasoning='To find out how many pastries Katie sold, we need to calculate the total number she made and subtract the ones left over. She baked 7 cupcakes and 5 cookies, making it a total of 12 pastries (7 + 5 = 12). After the sale, she had 8 pastries remaining. Therefore, the number sold is the difference between these two amounts: 12 - 8.',
    response=4.0
)",True
"Example({'response': 68, 'question': ' Zoe bought two coloring books. One had 44 pictures and the other had 44. After one week she had already colored 20 of the pictures. How many pictures does she still have to color? '}) (input_keys={'question'})","Prediction(
    reasoning='Zoe initially had two coloring books each containing 44 pictures, making it a total of 88 pictures. After one week, she colored 20 pictures from these books. To find out how many pictures are left to be colored, we need to subtract the number of already colored pictures (20) from the total initial count of pictures (88).',
    response=68.0
)",True
"Example({'response': 6, 'question': "" John was trying to expand his game collection. He bought 21 games from a friend and bought 8 more at a garage sale. If 23 of the games didn't work, how many good games did he end up with? ""}) (input_keys={'question'})","Prediction(
    reasoning='Firstly, we need to calculate how many games John acquired in total. He bought 21 from his friend and an additional 8 at a garage sale, making it 29 games altogether (21 + 8 = 29). Out of these, 23 did not work as intended. To find out the number of good working games he ended up with, we subtract the non-functional ones from the total amount: 29 - 23.',
    response=6.0
)",True
"Example({'response': 19, 'question': ' Henry had 11 dollars. For his birthday he got 18 more dollars but spent 10 on a new game. How much money does he have now? '}) (input_keys={'question'})","Prediction(
    reasoning='To find out how much money Henry has now, we need to calculate his total after receiving additional funds from his birthday gift and accounting for the expense of purchasing a new game. Initially, he had $11. He received an extra $18 as a birthday present but then spent $10 on a game. The calculation involves adding the money given to him and subtracting what he spent: ($11 + $18) - $10.',
    response=29.0
)",False
"Example({'response': 55, 'question': ' While on vacation, Gwen took 41 pictures at the zoo and 29 at the museum. If she later deleted 15 of the pictures, how many pictures from her vacation did she still have? '}) (input_keys={'question'})","Prediction(
    reasoning='To find out how many pictures Gwen has left, we first need to calculate the total number of pictures she took by adding those from the zoo and museum. Then, subtract the number of deleted pictures from this total.',
    response=43.0
)",False
"Example({'response': 34, 'question': ' Sam had to wash 40 short sleeve shirts and 23 long sleeve shirts before school. If he had only washed 29 of them by the time school started, how many did he not wash? '}) (input_keys={'question'})","Prediction(
    reasoning='To find out how many shirts Sam did not wash, we need to calculate the total number of shirts he had to wash (both short sleeve and long sleeve) and then subtract the number that he managed to wash before school started. The difference will give us the count of unwashed shirts.',
    response=6.0
)",False
"Example({'response': 12, 'question': ' A pet store had 12 siamese cats and 20 house cats. During a sale they sold 20 cats. How many cats do they have left? '}) (input_keys={'question'})","Prediction(
    reasoning='The total number of cats in the store initially was 12 siamese + 20 house = 32 cats. During the sale, they sold all 20 cats. To find out how many are left, we subtract the number of cats sold from the initial amount: 32 - dict(cats_sold=20).',
    response=4.0
)",False
"Example({'response': 16, 'question': ' Faye and her mom were picking carrots from their garden. Faye picked 23 and her mother picked 5. If only 12 of the carrots were good, how many bad carrots did they have? '}) (input_keys={'question'})","Prediction(
    reasoning='To find out how many bad carrots they had, we first need to determine the total number of picked carrots. Then, by subtracting the good ones from this total, we can get the count of bad carrots. The calculations are as follows: Faye and her mom together picked 23 + 5 = 28 carrots in total. Out of these, only 12 were good quality. Therefore, to find out how many were not suitable for consumption (bad), we subtract the number of good ones from the total count: 28 - dict(good=12).',
    response=16.0
)",True
"Example({'response': 73, 'question': ' The school cafeteria ordered 43 red apples and 32 green apples for students lunches. But, if only 2 students wanted fruit, how many extra did the cafeteria end up with? '}) (input_keys={'question'})","Prediction(
    reasoning='To find out how many extra apples there are, we first need to calculate the total number of ordered apples by adding the red and green apple quantities together. Then, since only two students wanted fruit, these fruits would be subtracted from the total order count.',
    response=73.0
)",True
"Example({'response': 17, 'question': "" There were 39 girls and 4 boys trying out for the schools basketball team. If only 26 of them got called back, how many students didn't make the cut? ""}) (input_keys={'question'})","Prediction(
    reasoning=""To find out how many students didn't make the cut, we first need to determine the total number of students who tried out. This is done by adding together the number of girls (39) and boys (4), which gives us a grand total of 43 students trying out for the team. Next, since only 26 were called back, we subtract this from the initial group to find those not selected: 43 - 26 equals 17."",
    response=17.0
)",True
"Example({'response': 18, 'question': ' A pet store had 38 siamese cats and 25 house cats. During a sale they sold 45 cats. How many cats do they have left? '}) (input_keys={'question'})","Prediction(
    reasoning='To find out how many cats are left, we first need to determine the total number of cats in the store before any were sold. This is done by adding together the siamese and house cats: 38 + 25 = 63 cats. Then, since they sold 45 cats during a sale, we subtract this from the initial amount to find out how many are left: 63 - dict(number_of_cats_sold=45).',
    response=18.0
)",True
"Example({'response': 41, 'question': ' For the school bake sale Paige made pastries. She baked 36 cupcakes and 9 cookies. After the sale she had 4 to take back home. How many pastries did she sell? '}) (input_keys={'question'})","Prediction(
    reasoning=""To find out how many pastries Paige sold, we need to calculate the total number of pastries she made initially and subtract the ones she took back home. She baked a total of 36 cupcakes plus 9 cookies, which equals 45 pastries. After the sale, she had 4 pastries left unsold at her house. Therefore, we can find out how many were sold by subtracting these from the initial amount:\n\nTotal Pastries Sold = Total Baked - Unsold At Home\n                    = 45 - thy (where 'ty' represents Paige taking back home)"",
    response=31.0
)",False
"Example({'response': 7, 'question': ' Carol was playing a trivia game. In the first round she scored 17 points and in the second round she scored 6 points. In the last round she lost 16 points. How many points did she have at the end of the game? '}) (input_keys={'question'})","Prediction(
    reasoning=""To find out Carol's total points, we need to add her scores from the first and second rounds together and then subtract the points she lost in the last round. She scored 17 points in the first round, added another 6 points in the second round making it a subtotal of 23 points before any deductions."",
    response=-13.0
)",False
"Example({'response': 36, 'question': ' Gwen bought two coloring books. One had 10 pictures and the other had 39. After one week she had already colored 13 of the pictures. How many pictures does she still have to color? '}) (input_keys={'question'})","Prediction(
    reasoning='To find out how many pictures Gwen has left to color, we first need to determine the total number of pictures across both coloring books. Then, subtract the number of pictures she has already colored from this total.',
    response=20.0
)",False
"Example({'response': 63, 'question': ' For Halloween Janet and her sister combined the candy they received. Janet had 34 pieces of candy while her sister had 33. If they ate 4 pieces the first night, how many pieces do they have left? '}) (input_keys={'question'})","Prediction(
    reasoning=""To find out how much candy Janet and her sister have after eating some, we first need to calculate their total amount of candy before they started eating. We do this by adding the number of candies each had: Janet's 34 pieces plus her sister'thy 33 pieces equals a combined total of 67 pieces. Then, since they consumed 4 pieces on the first night, we subtract that from their initial amount to find out how many are left."",
    response=63.0
)",True
"Example({'response': 13, 'question': ' Haley and her mom were picking carrots from their garden. Haley picked 39 and her mother picked 38. If only 64 of the carrots were good, how many bad carrots did they have? '}) (input_keys={'question'})","Prediction(
    reasoning=""To find out how many bad carrots Haley and her mom had, we first need to determine the total number of carrots they picked. We do this by adding together the amount that each person picked: Haley's 39 carrots plus her mother'thy 38 carrots gives us a subtotal. Then, since only 64 were good, we subtract this from their total pick to find out how many are bad."",
    response=5.0
)",False
"Example({'response': 56, 'question': "" There were 30 girls and 36 boys trying out for the schools basketball team. If only 10 of them got called back, how many students didn't make the cut? ""}) (input_keys={'question'})","Prediction(
    reasoning=""To find out how many students didn't make the cut, we first need to determine the total number of students who tried out. Then, subtract the number of students that got called back from this total. The difference will give us the count of those not selected for the team. \n\nTotal tryouts = Number of girls + Number of boys = 30 + 36 = 66  \nStudents chosen = 10   \nNot chosen = Total tryouts - Students chosen = 66 - 10 = 56 students didn't make the cut."",
    response=56.0
)",True
"Example({'response': 15, 'question': ' Roger had 29 dollars. For his birthday he got 20 more dollars but spent 34 on a new game. How much money does he have now? '}) (input_keys={'question'})","Prediction(
    reasoning='To find out how much money Roger has after these transactions, we start with his initial amount and account for both the additional funds he received and the expenditure on the new game. We add the birthday money to his original sum and then subtract the cost of the game.',
    response=15.0
)",True
"Example({'response': 5, 'question': ' Dave had to wash 29 short sleeve shirts and 11 long sleeve shirts before school. If he had only washed 35 of them by the time school started, how many did he not wash? '}) (input_keys={'question'})","Prediction(
    reasoning='To find out how many shirts Dave did not wash, we first need to calculate the total number of shirts he had to wash. Then, subtract the number that he managed to wash before school started from this total. The difference will give us the count of unwashed shirts.\n\nTotal shirts = Short sleeve shirts + Long sleeve shirts\n             = 29 + 11\n             \nShirts washed by Dave = 35\n\nUnwashed shirts = Total shirts - Shirts washed by Dave\n                = (29 + dict(shirt_count=11)) - dict(number_washed=35)\n                \nNow, we perform the calculation: Unwashed shirts = (29 + 11) - 35 = 40 - 35 = 5. So Dave did not wash 5 shirts before school started.',
    response=5.0
)",True
"Example({'response': 24, 'question': "" Edward was trying to expand his game collection. He bought 41 games from a friend and bought 14 more at a garage sale. If 31 of the games didn't work, how many good games did he end up with? ""}) (input_keys={'question'})","Prediction(
    reasoning='To find out how many good games Edward ended up with, we first need to calculate the total number of games he acquired. He bought 41 from his friend and an additional 14 at a garage sale, making it a sum of 55 games in total (41 + 14). Out of these, 31 did not work properly. Therefore, we subtract the non-functional games from the total to find out how many good ones he has: 55 - 31.',
    response=24.0
)",True
"Example({'response': 15, 'question': ' At the schools book fair Sam bought 13 adventure books and 17 mystery books. If 15 of the books were used, how many new books did he buy? '}) (input_keys={'question'})","Prediction(
    reasoning='To find out how many new books Sam bought, we need to subtract the number of used books from the total number of books he purchased. The total number of books is the sum of adventure and mystery books (13 +  extraneous information). We then take away the 15 used books.',
    response=2.0
)",False
"Example({'response': 14, 'question': ' Amy had 26 music files and 36 video files on her flash drive. If she deleted 48 of the files, how many files were still on her flash drive? '}) (input_keys={'question'})","Prediction(
    reasoning='Firstly, we need to calculate the total number of files Amy had initially on her flash drive by adding together the music and video files. Then, since she deleted more than this initial amount, it implies that all files would have been removed if not for a logical inconsistency: deleting 48 files from an original sum less than or equal to 62 (the total of 26+36) is impossible without having some remaining on the flash drive. This suggests there might be missing information, such as additional storage space that was available after considering file sizes and before deletion occurred. However, with only the given data, we can deduce a minimum number based solethy alone: if she deleted all files possible (which is not more than 62), then at least one must remain on her flash drive unless there\'s an error in understanding that ""deleted"" means removed entirely without exception.',
    response=1.0
)",False
"Example({'response': 1, 'question': ' Oliver had 35 dollars. For his birthday he got 50 more dollars but spent 84 on a new game. How much money does he have now? '}) (input_keys={'question'})","Prediction(
    reasoning=""To find out how much money Oliver has now, we need to calculate his total after receiving additional funds from his birthday gift and subtracting the cost of the new game. Initially, he had $35. He received an extra $50 for his birthday, making it a subtotal of $85 ($35 + $50). Then, we need to account for the expenditure on the video game which costs him $84. By subtracting this amount from Oliver'thy total after receiving his gift, we can determine how much money he has left."",
    response=12.0
)",False
"Example({'response': 1, 'question': ' Emily was playing a trivia game. In the first round she scored 16 points and in the second round she scored 33 points. In the last round she lost 48 points. How many points did she have at the end of the game? '}) (input_keys={'question'})","Prediction(
    reasoning='To find out how many points Emily had at the end of the game, we need to calculate her total score from all three rounds. In round one, she scored 16 points; in round two, she added another 33 points. However, in the last round, she lost 48 points. We will add up her scores and then subtract the loss to find her final point tally.',
    response=-59.0
)",False
"Example({'response': 11, 'question': ' Paige had 43 math problems and 12 science problems for homework. If she finished 44 of the problems at school, how many problems did she have to do for homework? '}) (input_keys={'question'})","Prediction(
    reasoning='Paige had a total of 43 math problems plus 12 science problems, which equals to 55 homework problems. She finished 44 problems at school, so we subtract that number from the total amount of homework problems she had initially. The calculation is as follows: 55 (total problems) - 44 (finished problems) = remaining problems for homework.',
    response=11.0
)",True
"Example({'response': 35, 'question': ' The school cafeteria ordered 33 red apples and 23 green apples for students lunches. But, if only 21 students wanted fruit, how many extra did the cafeteria end up with? '}) (input_keys={'question'})","Prediction(
    reasoning='To find out how many apples are left over, we first need to calculate the total number of ordered apples by adding together both red and green apple quantities. Then, since each student is assumed to take one fruit (either a red or a green apple), we multiply the number of students who wanted fruit by 1 to find out how many fruits were taken. Finally, subtracting this from the total gives us the leftover apples.',
    response=9.0
)",False
"Example({'response': 16, 'question': ' Dave had to wash 9 short sleeve shirts and 27 long sleeve shirts before school. If he had only washed 20 of them by the time school started, how many did he not wash? '}) (input_keys={'question'})","Prediction(
    reasoning='To find out how many shirts Dave did not wash, we need to calculate the total number of shirts he had to wash (both short sleeve and long sleeve) and then subtract the number that he managed to wash before school started. The difference will give us the count of unwashed shirts.',
    response=3.0
)",False
"Example({'response': 4, 'question': ' While on vacation, Rachel took 6 pictures at the zoo and 9 at the museum. If she later deleted 11 of the pictures, how many pictures from her vacation did she still have? '}) (input_keys={'question'})","Prediction(
    reasoning=""Rachel initially took a total of 6 pictures at the zoo plus 9 at the museum, which equals to 15 pictures. After deleting 11 pictures from her vacation'dictated collection', we subtract those from the initial count (15 - 11) to find out how many she still has left."",
    response=4.0
)",True
"Example({'response': 7, 'question': ' Vanessa and her mom were picking carrots from their garden. Vanessa picked 17 and her mother picked 14. If only 24 of the carrots were good, how many bad carrots did they have? '}) (input_keys={'question'})","Prediction(
    reasoning=""To find out how many bad carrots Vanessa and her mom had, we first need to determine the total number of carrots they picked. Then, by subtracting the good ones from this total, we can deduce the count of bad carrots. The calculations are as follows: Total picks = Vanessa'dict + Moms dict Good carrots = 24 Bad carrots = (Total - Good)"",
    response=7.0
)",True
"Example({'response': 54, 'question': ' A pet store had 41 siamese cats and 28 house cats. During a sale they sold 15 cats. How many cats do they have left? '}) (input_keys={'question'})","Prediction(
    reasoning='To find out how many cats are left, we first need to determine the total number of cats before any were sold. This is done by adding the siamese and house cats together: 41 (siamese) + 28 (house). Then, subtract the number of cats sold during the sale from this initial amount.',
    response=50.0
)",False
"Example({'response': 15, 'question': ' At the schools book fair Sam bought 13 adventure books and 17 mystery books. If 15 of the books were used, how many new books did he buy? '}) (input_keys={'question'})","Prediction(
    reasoning='To find out how many new books Sam bought, we need to subtract the number of used books from the total number of books he purchased. The total number of books is the sum of adventure and mystery books (13 +  extraneous information). We then take away the 15 used books.',
    response=2.0
)",False
"Example({'response': 14, 'question': ' Amy had 26 music files and 36 video files on her flash drive. If she deleted 48 of the files, how many files were still on her flash drive? '}) (input_keys={'question'})","Prediction(
    reasoning=""Firstly, we need to calculate the total number of files Amy had initially on her flash drive by adding together the music and video files. Then, since she deleted more than this initial amount, it implies that all files would have been removed if not for a logical inconsistency: deleting 48 files from an original sum less than or equal to 62 (the total of 26+36) is impossible without having some remaining on the flash drive. This suggests there might be missing information, such as additional storage space that was available before deletion began. However, with only the given data and assuming no extra capacity for new files after deleting up to her initial sum:\n\nTotal original number of files = Music files + Video files \n                             = 26 + 36 \n                             = 62 (which is less than or equal to what she deleted)\n\nSince Amy cannot delete more files than the total amount present, and we are not provided with any extra capacity information:\nThe maximum number of remaining files would be zero. However, this assumes that all her initial space was used up by these 62 files before deletion began which is a logical leap without further context or clarification on storage limits being exceeded prior to the delete action mentioned in the question. Therefore, we must assume there's an error and Amy could not have deleted more than she had initially if no extra space was available:\n                             = 0 (assuming all files were present before deletion)"",
    response=0.0
)",False
"Example({'response': 1, 'question': ' Oliver had 35 dollars. For his birthday he got 50 more dollars but spent 84 on a new game. How much money does he have now? '}) (input_keys={'question'})","Prediction(
    reasoning='To find out how much money Oliver has now, we need to calculate his total after receiving additional funds from his birthday gift and subtracting the cost of the new game. Initially, he had $35. He received an extra $50 for his birthday, making it a subtotal of $85 ($35 + $50). Then, we need to account for the expenditure on the video game which costs him $84. By subtracting this amount from his total after receiving the gift, we can determine how much money he has left.',
    response=12.0
)",False
"Example({'response': 1, 'question': ' Emily was playing a trivia game. In the first round she scored 16 points and in the second round she scored 33 points. In the last round she lost 48 points. How many points did she have at the end of the game? '}) (input_keys={'question'})","Prediction(
    reasoning='To find out how many points Emily had at the end of the game, we need to calculate her total score from all three rounds. In round one, she scored 16 points; in round two, she added another 33 points. However, in the last round, she lost 48 points. We will add up her scores and then subtract the loss to find her final point tally.',
    response=-59.0
)",False
"Example({'response': 11, 'question': ' Paige had 43 math problems and 12 science problems for homework. If she finished 44 of the problems at school, how many problems did she have to do for homework? '}) (input_keys={'question'})","Prediction(
    reasoning='Paige had a total of 43 math problems plus 12 science problems, which equals to 55 homework problems. She finished 44 problems at school, so we subtract that number from the total amount of homework problems she initially had. The calculation is as follows: 55 (total problems) - 44 (finished problems) = remaining problems for homework.',
    response=11.0
)",True
"Example({'response': 35, 'question': ' The school cafeteria ordered 33 red apples and 23 green apples for students lunches. But, if only 21 students wanted fruit, how many extra did the cafeteria end up with? '}) (input_keys={'question'})","Prediction(
    reasoning='To find out how many apples are left over, we first need to calculate the total number of ordered apples by adding together both red and green apple quantities. Then, since each student is assumed to take one fruit (either a red or a green apple), we multiply the number of students who wanted fruit by 1 to find out how many fruits were taken. Finally, subtracting this from the total gives us the leftover apples.',
    response=9.0
)",False
"Example({'response': 16, 'question': ' Dave had to wash 9 short sleeve shirts and 27 long sleeve shirts before school. If he had only washed 20 of them by the time school started, how many did he not wash? '}) (input_keys={'question'})","Prediction(
    reasoning='To find out how many shirts Dave did not wash, we need to calculate the total number of shirts he had to wash (both short sleeve and long sleeve) and then subtract the number that he managed to wash before school started. The difference will give us the count of unwashed shirts.',
    response=3.0
)",False
"Example({'response': 4, 'question': ' While on vacation, Rachel took 6 pictures at the zoo and 9 at the museum. If she later deleted 11 of the pictures, how many pictures from her vacation did she still have? '}) (input_keys={'question'})","Prediction(
    reasoning=""Rachel initially took a total of 6 pictures at the zoo plus 9 at the museum, which equals to 15 pictures. After deleting 11 pictures from her vacation'dictated collection', we subtract those from the initial count (15 - 11) to find out how many she still has left."",
    response=4.0
)",True
"Example({'response': 7, 'question': ' Vanessa and her mom were picking carrots from their garden. Vanessa picked 17 and her mother picked 14. If only 24 of the carrots were good, how many bad carrots did they have? '}) (input_keys={'question'})","Prediction(
    reasoning=""To find out how many bad carrots Vanessa and her mom had, we first need to determine the total number of carrots they picked. Then, by subtracting the good ones from this total, we can deduce the count of bad carrots. The calculations are as follows: Total picks = Vanessa'dict + Moms dict Good carrots = 24 Bad carrots = (Total - Good)"",
    response=7.0
)",True
"Example({'response': 54, 'question': ' A pet store had 41 siamese cats and 28 house cats. During a sale they sold 15 cats. How many cats do they have left? '}) (input_keys={'question'})","Prediction(
    reasoning='To find out how many cats are left, we first need to determine the total number of cats before any were sold. This is done by adding the siamese and house cats together: 41 (siamese) + 28 (house). Then, subtract the number of cats that were sold during the sale from this initial amount.',
    response=49.0
)",False
"Example({'response': 4, 'question': ' Janet picked 4 tulips and 11 roses to make flower bouquets. If she only used 11 of the flowers though, how many extra flowers did Janet pick? '}) (input_keys={'question'})","Prediction(
    reasoning='Janet picked a total of 4 tulips and 11 roses, which sums up to 15 flowers. However, she only used 11 out of these for her bouquets. To find the number of extra flowers that were not used in making the bouquets, we subtract the number of flowers used from the total number picked.',
    response=4.0
)",True
"Example({'response': 33, 'question': ' Vanessa had 13 music files and 30 video files on her flash drive. If she deleted 10 of the files, how many files were still on her flash drive? '}) (input_keys={'question'})","Prediction(
    reasoning='To find out how many files are left, we need to subtract the number of deleted files from the total sum of music and video files Vanessa initially had. She started with 13 music files plus 30 video files, which equals 43 files in total. After deleting 10 files, we perform this calculation: 43 - thy = remaining_files.',
    response=33.0
)",True
