0,1,2
"Example({'response': 41, 'question': ' For the school bake sale Paige made pastries. She baked 36 cupcakes and 9 cookies. After the sale she had 4 to take back home. How many pastries did she sell? '}) (input_keys={'question'})","Prediction(
    reasoning='The school bake sale Paige made 36 cupcakes and 9 cookies. After the sale she had 4 to take back home, so she sold 36 + 9 = 45 pastries.',
    response=45.0
)",False
"Example({'response': 7, 'question': ' Carol was playing a trivia game. In the first round she scored 17 points and in the second round she scored 6 points. In the last round she lost 16 points. How many points did she have at the end of the game? '}) (input_keys={'question'})","Prediction(
    reasoning='She had scored 17 points in the first round, 6 points in the second round, and lost 16 points in the last round, resulting in a total of 17 + 6 - 16 = 17 points at the end of the game.',
    response=17.0
)",False
"Example({'response': 36, 'question': ' Gwen bought two coloring books. One had 10 pictures and the other had 39. After one week she had already colored 13 of the pictures. How many pictures does she still have to color? '}) (input_keys={'question'})","Prediction(
    reasoning='Gwen bought two coloring books. One had 10 pictures and the other had 39. After one week she had already colored 13 of the pictures. How many pictures does she still have to color?',
    response=0.5
)",False
"Example({'response': 63, 'question': ' For Halloween Janet and her sister combined the candy they received. Janet had 34 pieces of candy while her sister had 33. If they ate 4 pieces the first night, how many pieces do they have left? '}) (input_keys={'question'})","Prediction(
    reasoning='Janet and her sister combined the 34 pieces of candy they received. If they ate 4 pieces the first night, they would have 34 - 4 = 30 pieces of candy left.',
    response=0.3333333333333333
)",False
"Example({'response': 13, 'question': ' Haley and her mom were picking carrots from their garden. Haley picked 39 and her mother picked 38. If only 64 of the carrots were good, how many bad carrots did they have? '}) (input_keys={'question'})","Prediction(
    reasoning='The total number of carrots picked was 39 + 38 = 77. If 64 of the carrots were good, then 77 - 64 = 13 were bad.',
    response=0.13
)",False
"Example({'response': 56, 'question': "" There were 30 girls and 36 boys trying out for the schools basketball team. If only 10 of them got called back, how many students didn't make the cut? ""}) (input_keys={'question'})","Prediction(
    reasoning=""There were 30 girls and 36 boys trying out for the schools basketball team. If only 10 of them got called back, then 20 students didn't make the cut."",
    response=0.2
)",False
"Example({'response': 15, 'question': ' Roger had 29 dollars. For his birthday he got 20 more dollars but spent 34 on a new game. How much money does he have now? '}) (input_keys={'question'})","Prediction(
    reasoning='Roger had 29 dollars. For his birthday he got 20 more dollars but spent 34 on a new game. So, he has 29 + 20 - 34 = 15 dollars now.',
    response=15.0
)",True
"Example({'response': 5, 'question': ' Dave had to wash 29 short sleeve shirts and 11 long sleeve shirts before school. If he had only washed 35 of them by the time school started, how many did he not wash? '}) (input_keys={'question'})","Prediction(
    reasoning='The number of shirts washed was 29 + 11 = 30. If he washed 35 shirts, 35 - 30 = 5 shirts were not washed.',
    response=0.5
)",False
"Example({'response': 24, 'question': "" Edward was trying to expand his game collection. He bought 41 games from a friend and bought 14 more at a garage sale. If 31 of the games didn't work, how many good games did he end up with? ""}) (input_keys={'question'})","Prediction(
    reasoning=""Edward bought 41 games from a friend and 14 more at a garage sale, so he bought 41 + 14 = 55 games. If 31 of the games didn't work, Edward ended up with 41 - 31 = 10 good games."",
    response=0.5
)",False
"Example({'response': 15, 'question': ' At the schools book fair Sam bought 13 adventure books and 17 mystery books. If 15 of the books were used, how many new books did he buy? '}) (input_keys={'question'})","Prediction(
    reasoning='The number of new books bought can be calculated by subtracting the number of books used from the total number of books bought.\n\nTherefore, the number of new books bought is 13 + 17 - 15 = 14.',
    response=14.0
)",False
"Example({'response': 14, 'question': ' Amy had 26 music files and 36 video files on her flash drive. If she deleted 48 of the files, how many files were still on her flash drive? '}) (input_keys={'question'})","Prediction(
    reasoning='Amy had 26 music files and 36 video files on her flash drive. If she deleted 48 of the files, she deleted 26 music files and 36 video files, resulting in 26 + 36 = 62 files still on her flash drive.',
    response=62.0
)",False
"Example({'response': 1, 'question': ' Oliver had 35 dollars. For his birthday he got 50 more dollars but spent 84 on a new game. How much money does he have now? '}) (input_keys={'question'})","Prediction(
    reasoning='Oliver had 35 dollars. For his birthday he got 50 more dollars but spent 84 on a new game. So, he has 35 + 50 - 84 = 11 dollars now.',
    response=11.0
)",False
"Example({'response': 1, 'question': ' Emily was playing a trivia game. In the first round she scored 16 points and in the second round she scored 33 points. In the last round she lost 48 points. How many points did she have at the end of the game? '}) (input_keys={'question'})","Prediction(
    reasoning=""Emily's points in the game were 16, 33, and -48. Therefore, she had 16 points at the end of the game."",
    response=16.0
)",False
"Example({'response': 11, 'question': ' Paige had 43 math problems and 12 science problems for homework. If she finished 44 of the problems at school, how many problems did she have to do for homework? '}) (input_keys={'question'})","Prediction(
    reasoning='The number of math problems Paige finished at school is 43, and the number of science problems is 12. Therefore, Paige had 43 + 12 = 55 problems to do for homework.',
    response=55.0
)",False
"Example({'response': 35, 'question': ' The school cafeteria ordered 33 red apples and 23 green apples for students lunches. But, if only 21 students wanted fruit, how many extra did the cafeteria end up with? '}) (input_keys={'question'})","Prediction(
    reasoning='The cafeteria ordered 33 red apples and 23 green apples for students lunches. So, if only 21 students wanted fruit, the cafeteria ended up with 10 extra apples.',
    response=2.0
)",False
"Example({'response': 16, 'question': ' Dave had to wash 9 short sleeve shirts and 27 long sleeve shirts before school. If he had only washed 20 of them by the time school started, how many did he not wash? '}) (input_keys={'question'})","Prediction(
    reasoning='The number of shirts washed but not finished was 27.',
    response=0.27
)",False
"Example({'response': 4, 'question': ' While on vacation, Rachel took 6 pictures at the zoo and 9 at the museum. If she later deleted 11 of the pictures, how many pictures from her vacation did she still have? '}) (input_keys={'question'})","Prediction(
    reasoning='Rachel took 6 pictures at the zoo and 9 at the museum. If she later deleted 11 of the pictures, she still had 6 pictures from her vacation.',
    response=0.6
)",False
"Example({'response': 7, 'question': ' Vanessa and her mom were picking carrots from their garden. Vanessa picked 17 and her mother picked 14. If only 24 of the carrots were good, how many bad carrots did they have? '}) (input_keys={'question'})","Prediction(
    reasoning='The total number of carrots picked was 17 + 14 = 31. If only 24 of the carrots were good, then 31 - 24 = 7 bad carrots were picked.',
    response=0.7
)",False
"Example({'response': 54, 'question': ' A pet store had 41 siamese cats and 28 house cats. During a sale they sold 15 cats. How many cats do they have left? '}) (input_keys={'question'})","Prediction(
    reasoning='The pet store had 41 siamese cats and 28 house cats. During a sale they sold 15 cats. So, they have 41 - 28 = 13 cats left.',
    response=13.0
)",False
"Example({'response': 15, 'question': ' At the schools book fair Sam bought 13 adventure books and 17 mystery books. If 15 of the books were used, how many new books did he buy? '}) (input_keys={'question'})","Prediction(
    reasoning='The number of new books bought can be calculated by subtracting the number of books used from the total number of books bought.\n\nIn this case, the number of books used is 15, and the total number of books bought is 13 + 17 = 30.\n\nTherefore, the number of new books bought is 30 - 15 = 15.',
    response=15.0
)",True
"Example({'response': 14, 'question': ' Amy had 26 music files and 36 video files on her flash drive. If she deleted 48 of the files, how many files were still on her flash drive? '}) (input_keys={'question'})","Prediction(
    reasoning='Amy had 26 music files and 36 video files on her flash drive. If she deleted 48 of the files, she deleted 26 music files and 36 video files, resulting in 26 + 36 = 62 files still on her flash drive.',
    response=62.0
)",False
"Example({'response': 1, 'question': ' Oliver had 35 dollars. For his birthday he got 50 more dollars but spent 84 on a new game. How much money does he have now? '}) (input_keys={'question'})","Prediction(
    reasoning='Oliver had 35 dollars. For his birthday he got 50 more dollars but spent 84 on a new game. So, he has 35 + 50 - 84 = 11 dollars now.',
    response=11.0
)",False
"Example({'response': 1, 'question': ' Emily was playing a trivia game. In the first round she scored 16 points and in the second round she scored 33 points. In the last round she lost 48 points. How many points did she have at the end of the game? '}) (input_keys={'question'})","Prediction(
    reasoning='Emily scored 16 points in the first round, 33 points in the second round, and lost 48 points in the last round, resulting in a total of 69 points at the end of the game.',
    response=69.0
)",False
"Example({'response': 11, 'question': ' Paige had 43 math problems and 12 science problems for homework. If she finished 44 of the problems at school, how many problems did she have to do for homework? '}) (input_keys={'question'})","Prediction(
    reasoning='The number of math problems Paige finished at school is 43, and the number of science problems is 12. Therefore, Paige had 43 + 12 = 55 problems to do for homework.',
    response=55.0
)",False
"Example({'response': 35, 'question': ' The school cafeteria ordered 33 red apples and 23 green apples for students lunches. But, if only 21 students wanted fruit, how many extra did the cafeteria end up with? '}) (input_keys={'question'})","Prediction(
    reasoning='The cafeteria ordered 33 red apples and 23 green apples for students lunches. So, if only 21 students wanted fruit, the cafeteria ended up with 10 extra apples.',
    response=2.0
)",False
"Example({'response': 16, 'question': ' Dave had to wash 9 short sleeve shirts and 27 long sleeve shirts before school. If he had only washed 20 of them by the time school started, how many did he not wash? '}) (input_keys={'question'})","Prediction(
    reasoning='The number of shirts washed but not finished was 27.',
    response=0.27
)",False
"Example({'response': 4, 'question': ' While on vacation, Rachel took 6 pictures at the zoo and 9 at the museum. If she later deleted 11 of the pictures, how many pictures from her vacation did she still have? '}) (input_keys={'question'})","Prediction(
    reasoning='Rachel took 6 pictures at the zoo and 9 at the museum. If she later deleted 11 of the pictures, she still had 6 pictures from her vacation.',
    response=0.6
)",False
"Example({'response': 7, 'question': ' Vanessa and her mom were picking carrots from their garden. Vanessa picked 17 and her mother picked 14. If only 24 of the carrots were good, how many bad carrots did they have? '}) (input_keys={'question'})","Prediction(
    reasoning='The total number of carrots picked was 17 + 14 = 31. If only 24 of the carrots were good, then 31 - 24 = 7 bad carrots were picked.',
    response=0.7
)",False
"Example({'response': 54, 'question': ' A pet store had 41 siamese cats and 28 house cats. During a sale they sold 15 cats. How many cats do they have left? '}) (input_keys={'question'})","Prediction(
    reasoning='The pet store had 41 siamese cats and 28 house cats. During a sale they sold 15 cats. So, they have 41 - 28 = 13 cats left.',
    response=13.0
)",False
"Example({'response': 4, 'question': ' Janet picked 4 tulips and 11 roses to make flower bouquets. If she only used 11 of the flowers though, how many extra flowers did Janet pick? '}) (input_keys={'question'})","Prediction(
    reasoning='Janet picked 4 tulips and 11 roses to make flower bouquets. If she only used 11 of the flowers though, how many extra flowers did Janet pick?',
    response=0.0
)",False
"Example({'response': 33, 'question': ' Vanessa had 13 music files and 30 video files on her flash drive. If she deleted 10 of the files, how many files were still on her flash drive? '}) (input_keys={'question'})","Prediction(
    reasoning='Vanessa had 13 music files and 30 video files on her flash drive. If she deleted 10 of the files, she deleted 13 music files and 30 video files, resulting in 13 - 10 = 3 files still on her flash drive.',
    response=0.3
)",False
"Example({'response': 23, 'question': ' Debby bought two coloring books. One had 16 pictures and the other had 40. After one week she had already colored 33 of the pictures. How many pictures does she still have to color? '}) (input_keys={'question'})","Prediction(
    reasoning='The number of pictures that Debbie has already colored is 33, which is less than the total number of pictures in the two books, so she still has 40 pictures to color.',
    response=0.3333333333333333
)",False
"Example({'response': 9, 'question': ' The school cafeteria ordered 8 red apples and 43 green apples for students lunches. But, if only 42 students wanted fruit, how many extra did the cafeteria end up with? '}) (input_keys={'question'})","Prediction(
    reasoning='The cafeteria ordered 8 red apples and 43 green apples for students lunches. But, if only 42 students wanted fruit, then 31 extra apples were left over.',
    response=42.0
)",False
"Example({'response': 24, 'question': ' Edward started his own lawn mowing business. In the spring he made 2 dollars mowing lawns and in the summer he made 27 dollars. If he had to spend 5 dollars buying supplies, how much money did he end up with? '}) (input_keys={'question'})","Prediction(
    reasoning='Edward made 2 dollars in the spring and 27 dollars in the summer, so he made 2 + 27 = 39 dollars in total.',
    response=39.0
)",False
"Example({'response': 28, 'question': ' A pet store had 36 siamese cats and 18 house cats. During a sale they sold 26 cats. How many cats do they have left? '}) (input_keys={'question'})","Prediction(
    reasoning='The number of cats sold was 26, which is less than the total number of cats (36 + 18 = 54).',
    response=0.78
)",False
"Example({'response': 15, 'question': ' Olivia and her mom were picking carrots from their garden. Olivia picked 20 and her mother picked 14. If only 19 of the carrots were good, how many bad carrots did they have? '}) (input_keys={'question'})","Prediction(
    reasoning='The total number of carrots picked was 20 + 14 = 34. If only 19 of the carrots were good, then 34 - 19 = 15 were bad.',
    response=15.0
)",True
"Example({'response': 8, 'question': ' George had 30 dollars. For his birthday he got 16 more dollars but spent 38 on a new game. How much money does he have now? '}) (input_keys={'question'})","Prediction(
    reasoning='George had 30 dollars. For his birthday he got 16 more dollars but spent 38 on a new game. So, he has 30 + 16 - 38 = 12 dollars now.',
    response=12.0
)",False
"Example({'response': 47, 'question': "" There were 6 girls and 48 boys trying out for the schools basketball team. If only 7 of them got called back, how many students didn't make the cut? ""}) (input_keys={'question'})","Prediction(
    reasoning=""The number of students who didn't make the cut was 6 - 7 = 1."",
    response=1.0
)",False
"Example({'response': 51, 'question': ' For the school bake sale Amy made pastries. She baked 15 cupcakes and 48 cookies. After the sale she had 12 to take back home. How many pastries did she sell? '}) (input_keys={'question'})","Prediction(
    reasoning='Amy baked 15 cupcakes and 48 cookies. After the sale she had 12 to take back home, so she sold 15 + 48 = 63 pastries.',
    response=63.0
)",False
"Example({'response': 53, 'question': ' At the schools book fair Victor bought 32 adventure books and 37 mystery books. If 16 of the books were used, how many new books did he buy? '}) (input_keys={'question'})","Prediction(
    reasoning='The number of new books bought can be calculated by subtracting the number of books used from the total number of books bought. \n\nIn this case, the number of books used is 16, and the total number of books bought is 32 + 37 = 69, \n\nTherefore, the number of new books bought is 69 - 16 = 53.',
    response=53.0
)",True
"Example({'response': 20, 'question': ' While on vacation, Haley took 50 pictures at the zoo and 8 at the museum. If she later deleted 38 of the pictures, how many pictures from her vacation did she still have? '}) (input_keys={'question'})","Prediction(
    reasoning='The number of pictures Haley still had from her vacation is 50 - 38 = 12.',
    response=12.0
)",False
"Example({'response': 31, 'question': ' The school cafeteria ordered 37 red apples and 45 green apples for students lunches. But, if only 51 students wanted fruit, how many extra did the cafeteria end up with? '}) (input_keys={'question'})","Prediction(
    reasoning='The cafeteria ordered 37 red apples and 45 green apples for students lunches. But, if only 51 students wanted fruit, then the cafeteria ended up with 37 + 45 = 82 extra apples.',
    response=0.82
)",False
"Example({'response': 22, 'question': ' While shopping, Maria bought 35 green towels and 21 white towels. If she gave her mother 34 of them, how many towels did Maria end up with? '}) (input_keys={'question'})","Prediction(
    reasoning='Maria bought 35 green towels and 21 white towels. If she gave her mother 34 of them, then Maria ended up with 35 - 21 = 14 towels.',
    response=14.0
)",False
"Example({'response': 39, 'question': "" There were 17 girls and 32 boys trying out for the schools basketball team. If only 10 of them got called back, how many students didn't make the cut? ""}) (input_keys={'question'})","Prediction(
    reasoning=""The number of students who didn't make the cut was 17 - 10 = 7."",
    response=7.0
)",False
"Example({'response': 14, 'question': ' Nancy and her mom were picking carrots from their garden. Nancy picked 38 and her mother picked 47. If only 71 of the carrots were good, how many bad carrots did they have? '}) (input_keys={'question'})","Prediction(
    reasoning='The total number of carrots picked was 38 + 47 = 85. If only 71 of the carrots were good, then 85 - 71 = 14 were bad.',
    response=0.14
)",False
"Example({'response': 15, 'question': "" A waiter at 'The Greasy Spoon' restaurant had 29 customers to wait on. During the lunch rush he added another 20 customers. If 34 of the customers didn't leave him a tip, how many customers did leave a tip? ""}) (input_keys={'question'})","Prediction(
    reasoning=""The waiter had 29 customers to wait on, and during the lunch rush he added another 20 customers, making a total of 49 customers waiting. If 34 of the customers didn't leave him a tip, there were 15 customers who left a tip."",
    response=0.25
)",False
"Example({'response': 30, 'question': ' Tom had to wash 10 short sleeve shirts and 25 long sleeve shirts before school. If he had only washed 5 of them by the time school started, how many did he not wash? '}) (input_keys={'question'})","Prediction(
    reasoning='The number of shirts Tom had to wash that he did not wash is 10.',
    response=0.5
)",False
"Example({'response': 34, 'question': ' Vanessa had 16 music files and 48 video files on her flash drive. If she deleted 30 of the files, how many files were still on her flash drive? '}) (input_keys={'question'})","Prediction(
    reasoning='Vanessa had 16 music files and 48 video files on her flash drive. If she deleted 30 of the files, she still had 16 music files and 45 video files on her flash drive.',
    response=0.5
)",False
"Example({'response': 50, 'question': ' Kaleb started his own lawn mowing business. In the spring he made 4 dollars mowing lawns and in the summer he made 50 dollars. If he had to spend 4 dollars buying supplies, how much money did he end up with? '}) (input_keys={'question'})","Prediction(
    reasoning='The total amount spent on supplies was 4 dollars.',
    response=0.0
)",False
"Example({'response': 16, 'question': ' The school cafeteria ordered 6 red apples and 15 green apples for students lunches. But, if only 5 students wanted fruit, how many extra did the cafeteria end up with? '}) (input_keys={'question'})","Prediction(
    reasoning='The cafeteria ordered 6 red apples and 15 green apples for students lunches. But, if only 5 students wanted fruit, then the cafeteria ended up with 10 extra apples.',
    response=0.5
)",False
"Example({'response': 7, 'question': ' Bianca picked 39 tulips and 49 roses to make flower bouquets. If she only used 81 of the flowers though, how many extra flowers did Bianca pick? '}) (input_keys={'question'})","Prediction(
    reasoning='The number of extra flowers picked is 39 - 81 = -42.',
    response=-42.0
)",False
"Example({'response': 19, 'question': ' While on vacation, Nancy took 49 pictures at the zoo and 8 at the museum. If she later deleted 38 of the pictures, how many pictures from her vacation did she still have? '}) (input_keys={'question'})","Prediction(
    reasoning='Nancy took 49 pictures at the zoo and 8 at the museum. If she later deleted 38 of the pictures, she still had 49 - 38 = 11 pictures from her vacation.',
    response=11.0
)",False
"Example({'response': 5, 'question': ' Gwen had 18 math problems and 11 science problems for homework. If she finished 24 of the problems at school, how many problems did she have to do for homework? '}) (input_keys={'question'})","Prediction(
    reasoning='Gwen had 18 math problems and 11 science problems for homework. If she finished 24 of the problems at school, then she had 18 - 11 = 7 problems to do for homework.',
    response=0.7
)",False
"Example({'response': 7, 'question': ' For Halloween Katie and her sister combined the candy they received. Katie had 10 pieces of candy while her sister had 6. If they ate 9 pieces the first night, how many pieces do they have left? '}) (input_keys={'question'})","Prediction(
    reasoning='Katie and her sister combined the candy they received. Katie had 10 pieces of candy while her sister had 6. If they ate 9 pieces the first night, how many pieces do they have left?',
    response=0.5
)",False
