0,1,2
"Example({'response': 66, 'question': ' Oliver had to wash 39 short sleeve shirts and 47 long sleeve shirts before school. If he had only washed 20 of them by the time school started, how many did he not wash? '}) (input_keys={'question'})","Prediction(
    reasoning='Oliver was supposed to wash a total of 39 short sleeve shirts and 47 long sleeve shirts, which adds up to 86 shirts in total. By the time school started, he had only washed 20 of them. To find out how many shirts he did not wash, we subtract the number he did wash from the total:  \n86 (total shirts) - 20 (shirts washed) = 66 (shirts not washed).',
    response=66.0
)",True
"Example({'response': 9, 'question': ' For the school bake sale Wendy made pastries. She baked 4 cupcakes and 29 cookies. After the sale she had 24 to take back home. How many pastries did she sell? '}) (input_keys={'question'})","Prediction(
    reasoning='Wendy made a total of 4 cupcakes and 29 cookies, which adds up to 33 pastries. After the sale, she had 24 pastries remaining. To find out how many she sold, we subtract the remaining pastries from the total: 33 - 24 = 9. Therefore, Wendy sold 9 pastries.',
    response=9.0
)",True
"Example({'response': 22, 'question': ' While on vacation, Debby took 24 pictures at the zoo and 12 at the museum. If she later deleted 14 of the pictures, how many pictures from her vacation did she still have? '}) (input_keys={'question'})","Prediction(
    reasoning='Debby took a total of 24 pictures at the zoo and 12 at the museum, which sums up to 36 pictures. She deleted 14 of these, leaving her with 36 - 14 = 22 pictures.',
    response=22.0
)",True
"Example({'response': 2, 'question': ' Katie picked 3 tulips and 9 roses to make flower bouquets. If she only used 10 of the flowers though, how many extra flowers did Katie pick? '}) (input_keys={'question'})","Prediction(
    reasoning='Katie picked a total of 3 tulips and 9 roses, which adds up to 12 flowers. She only used 10 of these, so the number of extra flowers she picked is calculated by subtracting the used flowers from the total: 12 - 10 = 2.',
    response=2.0
)",True
"Example({'response': 15, 'question': ' Faye had 46 math problems and 9 science problems for homework. If she finished 40 of the problems at school, how many problems did she have to do for homework? '}) (input_keys={'question'})","Prediction(
    reasoning='Faye had a total of 46 math problems and 9 science problems, making a total of 55 problems. After completing 40 of these at school, Faye has 15 problems left for homework.',
    response=15.0
)",True
"Example({'response': 2, 'question': ' Amy had 4 music files and 21 video files on her flash drive. If she deleted 23 of the files, how many files were still on her flash drive? '}) (input_keys={'question'})","Prediction(
    reasoning='Amy initially has a total of 4 music files and 21 video files, which adds up to 25 files. After deleting 23 files, the remaining number of files is calculated by subtracting 23 from 25, resulting in 2 files.',
    response=2.0
)",True
"Example({'response': 14, 'question': "" Ned was trying to expand his game collection. He bought 11 games from a friend and bought 22 more at a garage sale. If 19 of the games didn't work, how many good games did he end up with? ""}) (input_keys={'question'})","Prediction(
    reasoning='Ned bought a total of 11 + 22 = 33 games. Out of these, 19 were bad. Therefore, the number of good games is 33 - 19 = 14.',
    response=14.0
)",True
"Example({'response': 86, 'question': ' Chloe was playing a trivia game. In the first round she scored 40 points and in the second round she scored 50 points. In the last round she lost 4 points. How many points did she have at the end of the game? '}) (input_keys={'question'})","Prediction(
    reasoning='Chloe scored a total of 40 + 50 = 90 points after the first two rounds. In the last round, she lost 4 points, so her final score is 90 - 4 = 86.',
    response=86.0
)",True
"Example({'response': 50, 'question': "" At the arcade, Tom won 32 tickets playing 'whack a mole' and 25 tickets playing 'skee ball'. If he spent 7 of his tickets on a hat, how many tickets does Tom have left? ""}) (input_keys={'question'})","Prediction(
    reasoning='Tom initially won a total of 32 + 25 = 57 tickets. After spending 7 tickets on a hat, the number of tickets he has left is 57 - 7 = 45.',
    response=45.0
)",False
"Example({'response': 25, 'question': ' Bianca and her mom were picking carrots from their garden. Bianca picked 26 and her mother picked 15. If only 16 of the carrots were good, how many bad carrots did they have? '}) (input_keys={'question'})","Prediction(
    reasoning='The total number of carrots picked by Bianca and her mom is 26 + 15 = 41. Since only 16 carrots were good, the number of bad carrots is 41 - 16 = 25.',
    response=25.0
)",True
"Example({'response': 4, 'question': ' For the school bake sale Katie made pastries. She baked 7 cupcakes and 5 cookies. After the sale she had 8 to take back home. How many pastries did she sell? '}) (input_keys={'question'})","Prediction(
    reasoning='Katie made a total of 7 cupcakes and 5 cookies, which adds up to 12 pastries. After the sale, she had 8 pastries left. To find out how many she sold, subtract the number taken back from the total: 12 - 8 = 4.',
    response=4.0
)",True
"Example({'response': 68, 'question': ' Zoe bought two coloring books. One had 44 pictures and the other had 44. After one week she had already colored 20 of the pictures. How many pictures does she still have to color? '}) (input_keys={'question'})","Prediction(
    reasoning='Zoe bought two coloring books with a total of 44 + 44 = 88 pictures. After one week, she colored 20 pictures, so the remaining pictures are 88 - 20 = 68.',
    response=68.0
)",True
"Example({'response': 6, 'question': "" John was trying to expand his game collection. He bought 21 games from a friend and bought 8 more at a garage sale. If 23 of the games didn't work, how many good games did he end up with? ""}) (input_keys={'question'})","Prediction(
    reasoning='John bought a total of 21 + 8 = 29 games. Out of these, 23 were bad. Therefore, the number of good games is 29 - 23 = 6.',
    response=6.0
)",True
"Example({'response': 19, 'question': ' Henry had 11 dollars. For his birthday he got 18 more dollars but spent 10 on a new game. How much money does he have now? '}) (input_keys={'question'})","Prediction(
    reasoning='Starting with $11, Henry received an additional $18 for his birthday, which totals $29. After spending $10 on a new game, he is left with $19.',
    response=19.0
)",True
"Example({'response': 55, 'question': ' While on vacation, Gwen took 41 pictures at the zoo and 29 at the museum. If she later deleted 15 of the pictures, how many pictures from her vacation did she still have? '}) (input_keys={'question'})","Prediction(
    reasoning='Gwen took a total of 41 + 29 = 70 pictures. After deleting 15, she has 70 - 15 = 55 pictures remaining.',
    response=55.0
)",True
"Example({'response': 34, 'question': ' Sam had to wash 40 short sleeve shirts and 23 long sleeve shirts before school. If he had only washed 29 of them by the time school started, how many did he not wash? '}) (input_keys={'question'})","Prediction(
    reasoning='Sam had a total of 40 short sleeve shirts and 23 long sleeve shirts to wash, which adds up to 63 shirts in total. By school start, only 29 were washed, so the number not washed is 63 - 29 = 34.',
    response=34.0
)",True
"Example({'response': 12, 'question': ' A pet store had 12 siamese cats and 20 house cats. During a sale they sold 20 cats. How many cats do they have left? '}) (input_keys={'question'})","Prediction(
    reasoning='The pet store initially has a total of 12 Siamese cats and 20 house cats, which adds up to 32 cats in total. After selling 20 cats during the sale, the number of cats remaining is calculated by subtracting the sold cats from the total: 32 - 20 = 12 cats.',
    response=12.0
)",True
"Example({'response': 16, 'question': ' Faye and her mom were picking carrots from their garden. Faye picked 23 and her mother picked 5. If only 12 of the carrots were good, how many bad carrots did they have? '}) (input_keys={'question'})","Prediction(
    reasoning='The total number of carrots picked is the sum of what Faye and her mom picked: 23 + 5 = 28. Since only 12 were good, the number of bad carrots is 28 - 12 = 16.',
    response=16.0
)",True
"Example({'response': 73, 'question': ' The school cafeteria ordered 43 red apples and 32 green apples for students lunches. But, if only 2 students wanted fruit, how many extra did the cafeteria end up with? '}) (input_keys={'question'})","Prediction(
    reasoning='The cafeteria ordered a total of 43 red apples and 32 green apples, which sums up to 75 apples in total. Since only 2 students wanted fruit, the number of extra apples is calculated by subtracting the 2 used from the total: 75 - 2 = 73.',
    response=73.0
)",True
"Example({'response': 17, 'question': "" There were 39 girls and 4 boys trying out for the schools basketball team. If only 26 of them got called back, how many students didn't make the cut? ""}) (input_keys={'question'})","Prediction(
    reasoning=""The total number of students who tried out was 39 girls plus 4 boys, which equals 43 students. Out of these, 26 made it back, so the number of students who didn't make the cut is 43 minus 26, which equals 17."",
    response=17.0
)",True
"Example({'response': 18, 'question': ' A pet store had 38 siamese cats and 25 house cats. During a sale they sold 45 cats. How many cats do they have left? '}) (input_keys={'question'})","Prediction(
    reasoning='The pet store initially had a total of 38 Siamese cats and 25 house cats, which adds up to 63 cats in total. After selling 45 cats during the sale, the remaining number of cats is calculated by subtracting 45 from 63, resulting in 18 cats left.',
    response=18.0
)",True
"Example({'response': 41, 'question': ' For the school bake sale Paige made pastries. She baked 36 cupcakes and 9 cookies. After the sale she had 4 to take back home. How many pastries did she sell? '}) (input_keys={'question'})","Prediction(
    reasoning='Paige made a total of 45 pastries (36 cupcakes + 9 cookies). After the sale, she had 4 left, so she sold 41 pastries.',
    response=41.0
)",True
"Example({'response': 7, 'question': ' Carol was playing a trivia game. In the first round she scored 17 points and in the second round she scored 6 points. In the last round she lost 16 points. How many points did she have at the end of the game? '}) (input_keys={'question'})","Prediction(
    reasoning='Carol started with 0 points. After scoring 17 in the first round, her total was 17. In the second round, she added another 6 points, making it 23. Finally, losing 16 points resulted in a final score of 7.',
    response=7.0
)",True
"Example({'response': 36, 'question': ' Gwen bought two coloring books. One had 10 pictures and the other had 39. After one week she had already colored 13 of the pictures. How many pictures does she still have to color? '}) (input_keys={'question'})","Prediction(
    reasoning='The total number of pictures is 10 + 39 = 49. After coloring 13, the remaining pictures are 49 - 13 = 36.',
    response=36.0
)",True
"Example({'response': 63, 'question': ' For Halloween Janet and her sister combined the candy they received. Janet had 34 pieces of candy while her sister had 33. If they ate 4 pieces the first night, how many pieces do they have left? '}) (input_keys={'question'})","Prediction(
    reasoning='The total number of candies is 34 (Janet) + 33 (sister) = 67. After eating 4 pieces, the remaining candies are 67 - 4 = 63.',
    response=63.0
)",True
"Example({'response': 13, 'question': ' Haley and her mom were picking carrots from their garden. Haley picked 39 and her mother picked 38. If only 64 of the carrots were good, how many bad carrots did they have? '}) (input_keys={'question'})","Prediction(
    reasoning='Haley and her mom picked a total of 77 carrots. With 64 being good, there were 77 - 64 = 13 bad carrots.',
    response=13.0
)",True
"Example({'response': 56, 'question': "" There were 30 girls and 36 boys trying out for the schools basketball team. If only 10 of them got called back, how many students didn't make the cut? ""}) (input_keys={'question'})","Prediction(
    reasoning=""The total number of participants is 30 girls plus 36 boys, which equals 66 students. Since only 10 made it back, the number of students who didn't make the cut is 66 minus 10, resulting in 56."",
    response=56.0
)",True
"Example({'response': 15, 'question': ' Roger had 29 dollars. For his birthday he got 20 more dollars but spent 34 on a new game. How much money does he have now? '}) (input_keys={'question'})","Prediction(
    reasoning='Roger started with 29 dollars. After receiving 20 more for his birthday, he had a total of 49 dollars. He then spent 34 dollars on a new game, leaving him with 15 dollars.',
    response=15.0
)",True
"Example({'response': 5, 'question': ' Dave had to wash 29 short sleeve shirts and 11 long sleeve shirts before school. If he had only washed 35 of them by the time school started, how many did he not wash? '}) (input_keys={'question'})","Prediction(
    reasoning=""Dave needed to wash a total of 29 short sleeve shirts and 11 long sleeve shirts, which adds up to 40 shirts in total. By the time school started, Dave had only washed 35 shirts. To find out how many he didn't wash, we subtract the number he did wash from the total:  \n40 (total shirts) - 35 (washed shirts) = 5 (unsold shirts)."",
    response=5.0
)",True
"Example({'response': 24, 'question': "" Edward was trying to expand his game collection. He bought 41 games from a friend and bought 14 more at a garage sale. If 31 of the games didn't work, how many good games did he end up with? ""}) (input_keys={'question'})","Prediction(
    reasoning='Edward bought a total of 41 games from his friend and 14 more at a garage sale, resulting in 55 games. Out of these, 31 games did not work. To find the number of good games, subtract the bad games (31) from the total (55):  \n55 - 31 = 24',
    response=24.0
)",True
"Example({'response': 15, 'question': ' At the schools book fair Sam bought 13 adventure books and 17 mystery books. If 15 of the books were used, how many new books did he buy? '}) (input_keys={'question'})","Prediction(
    reasoning='Sam bought a total of 30 books (13 adventure and 17 mystery). Out of these, 15 were used. Therefore, the number of new books he bought is 30 minus 15, which equals 15.',
    response=15.0
)",True
"Example({'response': 14, 'question': ' Amy had 26 music files and 36 video files on her flash drive. If she deleted 48 of the files, how many files were still on her flash drive? '}) (input_keys={'question'})","Prediction(
    reasoning='Amy had a total of 26 music files and 36 video files, which adds up to 62 files in total. After deleting 48 files, the number of files remaining on her flash drive is calculated by subtracting the deleted files from the initial total:  \n\n62 (total files) - 48 (deleted files) = 14 (remaining files).',
    response=14.0
)",True
"Example({'response': 1, 'question': ' Oliver had 35 dollars. For his birthday he got 50 more dollars but spent 84 on a new game. How much money does he have now? '}) (input_keys={'question'})","Prediction(
    reasoning='Oliver started with 35 dollars. He received an additional 50 dollars from his birthday, bringing his total to 85 dollars. After spending 84 dollars on a new game, he has 1 dollar remaining.',
    response=1.0
)",True
"Example({'response': 1, 'question': ' Emily was playing a trivia game. In the first round she scored 16 points and in the second round she scored 33 points. In the last round she lost 48 points. How many points did she have at the end of the game? '}) (input_keys={'question'})","Prediction(
    reasoning='To determine how many points Emily had at the end of the game, we start by adding her scores from each round and then subtracting the points lost in the last round. \n\nFirst, add the points from the first two rounds:\n\\[ 16 + 33 = 49 \\]\n\nNext, subtract the points lost in the last round:\n\\[ 49 - 48 = 1 \\]',
    response=1.0
)",True
"Example({'response': 11, 'question': ' Paige had 43 math problems and 12 science problems for homework. If she finished 44 of the problems at school, how many problems did she have to do for homework? '}) (input_keys={'question'})","Prediction(
    reasoning='Paige had a total of 43 math problems and 12 science problems for homework, making a total of 55 problems. She finished 44 of these at school, so the number of problems she had left to do is 55 - 44 = 11.',
    response=11.0
)",True
"Example({'response': 35, 'question': ' The school cafeteria ordered 33 red apples and 23 green apples for students lunches. But, if only 21 students wanted fruit, how many extra did the cafeteria end up with? '}) (input_keys={'question'})","Prediction(
    reasoning='The cafeteria ordered a total of 33 red apples and 23 green apples, which adds up to 56 apples in total. Since only 21 students wanted fruit, they consumed 21 apples. Subtracting the 21 apples from the total gives us 56 - 21 = 35 extra apples.',
    response=35.0
)",True
"Example({'response': 16, 'question': ' Dave had to wash 9 short sleeve shirts and 27 long sleeve shirts before school. If he had only washed 20 of them by the time school started, how many did he not wash? '}) (input_keys={'question'})","Prediction(
    reasoning='Dave had a total of 9 short sleeve shirts and 27 long sleeve shirts, making a total of 36 shirts. He washed only 20 of them by the time school started. To find out how many shirts he did not wash, we subtract the number of shirts he washed from the total number of shirts:  \n36 (total shirts) - 20 (shirts washed) = 16 (shirts not washed).',
    response=16.0
)",True
"Example({'response': 4, 'question': ' While on vacation, Rachel took 6 pictures at the zoo and 9 at the museum. If she later deleted 11 of the pictures, how many pictures from her vacation did she still have? '}) (input_keys={'question'})","Prediction(
    reasoning='Rachel took a total of 6 pictures at the zoo and 9 at the museum, making a total of 15 pictures. She later deleted 11 of these pictures, so the number of pictures remaining is calculated by subtracting the deleted ones from the total:  \n\n15 (total pictures) - 11 (deleted pictures) = 4 (remaining pictures).',
    response=4.0
)",True
"Example({'response': 7, 'question': ' Vanessa and her mom were picking carrots from their garden. Vanessa picked 17 and her mother picked 14. If only 24 of the carrots were good, how many bad carrots did they have? '}) (input_keys={'question'})","Prediction(
    reasoning=""The total number of carrots picked is Vanessa's 17 plus her mom's 14, totaling 31. Since only 24 are good, subtracting gives 31 - 24 = 7 bad carrots."",
    response=7.0
)",True
"Example({'response': 54, 'question': ' A pet store had 41 siamese cats and 28 house cats. During a sale they sold 15 cats. How many cats do they have left? '}) (input_keys={'question'})","Prediction(
    reasoning='The pet store initially has a total of 41 Siamese cats and 28 house cats, which sums to 69 cats. After selling 15 cats during the sale, the number of cats left is calculated by subtracting 15 from 69, resulting in 54 cats.',
    response=54.0
)",True
"Example({'response': 15, 'question': ' At the schools book fair Sam bought 13 adventure books and 17 mystery books. If 15 of the books were used, how many new books did he buy? '}) (input_keys={'question'})","Prediction(
    reasoning='Sam bought a total of 30 books (13 adventure + 17 mystery). Out of these, 15 were used. Therefore, the number of new books he purchased is 30 - 15 = 15.',
    response=15.0
)",True
"Example({'response': 14, 'question': ' Amy had 26 music files and 36 video files on her flash drive. If she deleted 48 of the files, how many files were still on her flash drive? '}) (input_keys={'question'})","Prediction(
    reasoning='Amy had a total of 26 music files and 36 video files, making a combined total of 62 files. After deleting 48 files, the remaining number of files is calculated by subtracting 48 from 62, resulting in 14 files.',
    response=14.0
)",True
"Example({'response': 1, 'question': ' Oliver had 35 dollars. For his birthday he got 50 more dollars but spent 84 on a new game. How much money does he have now? '}) (input_keys={'question'})","Prediction(
    reasoning='Oliver started with $35. He received an additional $50 for his birthday, bringing his total to 85 dollars. After spending $84 on a new game, he was left with 1 dollar.',
    response=1.0
)",True
"Example({'response': 1, 'question': ' Emily was playing a trivia game. In the first round she scored 16 points and in the second round she scored 33 points. In the last round she lost 48 points. How many points did she have at the end of the game? '}) (input_keys={'question'})","Prediction(
    reasoning='Emily scored 16 points in the first round and 33 points in the second round. She lost 48 points in the last round. Adding the points from the first two rounds gives 16 + 33 = 49. Subtracting the points lost in the last round, 49 - 48 = 1. Therefore, Emily had a total of 1 point at the end of the game.',
    response=1.0
)",True
"Example({'response': 11, 'question': ' Paige had 43 math problems and 12 science problems for homework. If she finished 44 of the problems at school, how many problems did she have to do for homework? '}) (input_keys={'question'})","Prediction(
    reasoning='Paige had a total of 43 math problems and 12 science problems, which adds up to 55 homework problems in total. She finished 44 of these, so the remaining number of problems is calculated by subtracting 44 from 55:  \n\n\\[\n55 - 44 = 11\n\\]',
    response=11.0
)",True
"Example({'response': 35, 'question': ' The school cafeteria ordered 33 red apples and 23 green apples for students lunches. But, if only 21 students wanted fruit, how many extra did the cafeteria end up with? '}) (input_keys={'question'})","Prediction(
    reasoning='The cafeteria ordered a total of 33 red apples and 23 green apples, totaling 56 apples. With only 21 students wanting fruit, the number of extra apples is calculated by subtracting the number of students from the total apples: 56 - 21 = 35.',
    response=35.0
)",True
"Example({'response': 16, 'question': ' Dave had to wash 9 short sleeve shirts and 27 long sleeve shirts before school. If he had only washed 20 of them by the time school started, how many did he not wash? '}) (input_keys={'question'})","Prediction(
    reasoning='Dave had a total of 9 short sleeve shirts and 27 long sleeve shirts, which adds up to 36 shirts in total. He only washed 20 of them, so the number of shirts he did not wash is calculated by subtracting the number he washed from the total: 36 - 20 = 16.',
    response=16.0
)",True
"Example({'response': 4, 'question': ' While on vacation, Rachel took 6 pictures at the zoo and 9 at the museum. If she later deleted 11 of the pictures, how many pictures from her vacation did she still have? '}) (input_keys={'question'})","Prediction(
    reasoning='Rachel took a total of 6 pictures at the zoo and 9 at the museum. Adding these together gives 6 + 9 = 15 pictures in total. She then deleted 11 of these pictures, so the number of pictures remaining is 15 - 11 = 4.',
    response=4.0
)",True
"Example({'response': 7, 'question': ' Vanessa and her mom were picking carrots from their garden. Vanessa picked 17 and her mother picked 14. If only 24 of the carrots were good, how many bad carrots did they have? '}) (input_keys={'question'})","Prediction(
    reasoning=""The total number of carrots picked is Vanessa's 17 plus her mom's 14, which equals 31. Since only 24 were good, subtracting this from the total gives 31 - 24 = 7."",
    response=7.0
)",True
"Example({'response': 54, 'question': ' A pet store had 41 siamese cats and 28 house cats. During a sale they sold 15 cats. How many cats do they have left? '}) (input_keys={'question'})","Prediction(
    reasoning='The pet store initially had 41 Siamese cats and 28 House cats, totaling 69 cats. After selling 15 cats during the sale, the remaining number of cats is calculated by subtracting 15 from 69, resulting in **54** cats.',
    response=54.0
)",True
"Example({'response': 4, 'question': ' Janet picked 4 tulips and 11 roses to make flower bouquets. If she only used 11 of the flowers though, how many extra flowers did Janet pick? '}) (input_keys={'question'})","Prediction(
    reasoning='Janet picked a total of 15 flowers (4 tulips and 11 roses). She only used 11 of these flowers in her bouquets. To find the number of extra flowers, subtract the number of used flowers from the total: 15 - 11 = 4.',
    response=4.0
)",True
"Example({'response': 33, 'question': ' Vanessa had 13 music files and 30 video files on her flash drive. If she deleted 10 of the files, how many files were still on her flash drive? '}) (input_keys={'question'})","Prediction(
    reasoning='Vanessa had a total of 13 music files and 30 video files, which adds up to 43 files in total. After deleting 10 of these files, the remaining number of files on her flash drive would be calculated by subtracting the deleted files from the total: 43 - 10 = 33.',
    response=33.0
)",True
"Example({'response': 23, 'question': ' Debby bought two coloring books. One had 16 pictures and the other had 40. After one week she had already colored 33 of the pictures. How many pictures does she still have to color? '}) (input_keys={'question'})","Prediction(
    reasoning='The total number of pictures is 16 + 40 = 56. After coloring 33, the remaining pictures are 56 - 33 = 23.',
    response=23.0
)",True
"Example({'response': 9, 'question': ' The school cafeteria ordered 8 red apples and 43 green apples for students lunches. But, if only 42 students wanted fruit, how many extra did the cafeteria end up with? '}) (input_keys={'question'})","Prediction(
    reasoning='The total number of apples ordered is 8 red + 43 green = 51 apples. With only 42 students wanting fruit, the cafeteria would have 51 - 42 = 9 extra apples.',
    response=9.0
)",True
"Example({'response': 24, 'question': ' Edward started his own lawn mowing business. In the spring he made 2 dollars mowing lawns and in the summer he made 27 dollars. If he had to spend 5 dollars buying supplies, how much money did he end up with? '}) (input_keys={'question'})","Prediction(
    reasoning='Edward made a total of $29 from his lawn mowing business (2 dollars in spring + 27 dollars in summer) before spending $5 on supplies. After subtracting the expense, he had $24 left.',
    response=24.0
)",True
"Example({'response': 28, 'question': ' A pet store had 36 siamese cats and 18 house cats. During a sale they sold 26 cats. How many cats do they have left? '}) (input_keys={'question'})","Prediction(
    reasoning='The pet store had a total of 36 Siamese cats and 18 House cats, making a combined total of 54 cats. After selling 26 cats during the sale, the remaining number of cats is calculated by subtracting 26 from 54, which equals 28.',
    response=28.0
)",True
"Example({'response': 15, 'question': ' Olivia and her mom were picking carrots from their garden. Olivia picked 20 and her mother picked 14. If only 19 of the carrots were good, how many bad carrots did they have? '}) (input_keys={'question'})","Prediction(
    reasoning='The total number of carrots picked by Olivia and her mom is 20 + 14 = 34. Since only 19 were good, the number of bad carrots is 34 - 19 = 15.',
    response=15.0
)",True
"Example({'response': 8, 'question': ' George had 30 dollars. For his birthday he got 16 more dollars but spent 38 on a new game. How much money does he have now? '}) (input_keys={'question'})","Prediction(
    reasoning='George starts with \\$30 and receives an additional \\$16 for his birthday, totaling \\$46. After spending \\$38 on a new game, George is left with \\$8.',
    response=8.0
)",True
"Example({'response': 47, 'question': "" There were 6 girls and 48 boys trying out for the schools basketball team. If only 7 of them got called back, how many students didn't make the cut? ""}) (input_keys={'question'})","Prediction(
    reasoning=""The total number of students trying out for the basketball team is 6 girls plus 48 boys, which equals 54 students. If only 7 of them got called back, the number of students who didn't make the cut is 54 minus 7, which equals 47."",
    response=47.0
)",True
"Example({'response': 51, 'question': ' For the school bake sale Amy made pastries. She baked 15 cupcakes and 48 cookies. After the sale she had 12 to take back home. How many pastries did she sell? '}) (input_keys={'question'})","Prediction(
    reasoning='Amy started with a total of 15 cupcakes and 48 cookies, which adds up to 63 pastries. After the sale, she had 12 left. To find out how many she sold, we subtract the remaining from the initial total: 63 - 12 = 51. Therefore, Amy sold 51 pastries.',
    response=51.0
)",True
"Example({'response': 53, 'question': ' At the schools book fair Victor bought 32 adventure books and 37 mystery books. If 16 of the books were used, how many new books did he buy? '}) (input_keys={'question'})","Prediction(
    reasoning='Victor bought a total of 69 books (32 adventure + 37 mystery). Out of these, 16 were used. Therefore, the number of new books he purchased is 69 - 16 = 53.',
    response=53.0
)",True
"Example({'response': 20, 'question': ' While on vacation, Haley took 50 pictures at the zoo and 8 at the museum. If she later deleted 38 of the pictures, how many pictures from her vacation did she still have? '}) (input_keys={'question'})","Prediction(
    reasoning='Haley took a total of 50 pictures at the zoo and 8 at the museum, which adds up to 58 pictures. After deleting 38 of these, she has 58 - 38 = 20 pictures remaining.',
    response=20.0
)",True
"Example({'response': 31, 'question': ' The school cafeteria ordered 37 red apples and 45 green apples for students lunches. But, if only 51 students wanted fruit, how many extra did the cafeteria end up with? '}) (input_keys={'question'})","Prediction(
    reasoning='The total number of apples ordered is 37 red + 45 green = 82 apples. With only 51 students wanting fruit, the cafeteria used 51 apples. The extra apples are 82 - 51 = 31.',
    response=31.0
)",True
"Example({'response': 22, 'question': ' While shopping, Maria bought 35 green towels and 21 white towels. If she gave her mother 34 of them, how many towels did Maria end up with? '}) (input_keys={'question'})","Prediction(
    reasoning='Maria bought a total of 35 green towels and 21 white towels, which adds up to 56 towels. She gave 34 of these towels to her mother, so the number of towels she has left is 56 - 34 = 22.',
    response=22.0
)",True
"Example({'response': 39, 'question': "" There were 17 girls and 32 boys trying out for the schools basketball team. If only 10 of them got called back, how many students didn't make the cut? ""}) (input_keys={'question'})","Prediction(
    reasoning=""The total number of students who tried out for the basketball team is 17 girls + 32 boys = 49 students. Out of these, only 10 made it back. Therefore, the number of students who didn't make the cut is 49 - 10 = 39."",
    response=39.0
)",True
