0,1,2
"Example({'label': 66, 'question': ' Oliver had to wash 39 short sleeve shirts and 47 long sleeve shirts before school. If he had only washed 20 of them by the time school started, how many did he not wash? '}) (input_keys={'question'})","Prediction(
    answer='{39 + 47 - 20}'
)",False
"Example({'label': 9, 'question': ' For the school bake sale Wendy made pastries. She baked 4 cupcakes and 29 cookies. After the sale she had 24 to take back home. How many pastries did she sell? '}) (input_keys={'question'})","Prediction(
    answer='12'
)",False
"Example({'label': 22, 'question': ' While on vacation, Debby took 24 pictures at the zoo and 12 at the museum. If she later deleted 14 of the pictures, how many pictures from her vacation did she still have? '}) (input_keys={'question'})","Prediction(
    answer='{36}\n\n[[ ## deleted## pictures ## ]]\n\n[[ ## remaining## pictures ## ]]\n\n[[ ## completed## ]]'
)",False
"Example({'label': 2, 'question': ' Katie picked 3 tulips and 9 roses to make flower bouquets. If she only used 10 of the flowers though, how many extra flowers did Katie pick? '}) (input_keys={'question'})","Prediction(
    answer='{9 - 10 = -1}'
)",False
"Example({'label': 15, 'question': ' Faye had 46 math problems and 9 science problems for homework. If she finished 40 of the problems at school, how many problems did she have to do for homework? '}) (input_keys={'question'})","Prediction(
    answer='46 + 9 = 55\n\n[[ ## problem_to_do## ]]\n55\n\n[[ ## completed## ]]\nNo.'
)",False
"Example({'label': 2, 'question': ' Amy had 4 music files and 21 video files on her flash drive. If she deleted 23 of the files, how many files were still on her flash drive? '}) (input_keys={'question'})","Prediction(
    answer='{87}'
)",False
"Example({'label': 14, 'question': "" Ned was trying to expand his game collection. He bought 11 games from a friend and bought 22 more at a garage sale. If 19 of the games didn't work, how many good games did he end up with? ""}) (input_keys={'question'})","Prediction(
    answer='10\n\n[[ ## good_games##]]\n9'
)",False
"Example({'label': 86, 'question': ' Chloe was playing a trivia game. In the first round she scored 40 points and in the second round she scored 50 points. In the last round she lost 4 points. How many points did she have at the end of the game? '}) (input_keys={'question'})","Prediction(
    answer='{40 + 50 - 4} = {90}'
)",False
"Example({'label': 50, 'question': "" At the arcade, Tom won 32 tickets playing 'whack a mole' and 25 tickets playing 'skee ball'. If he spent 7 of his tickets on a hat, how many tickets does Tom have left? ""}) (input_keys={'question'})","Prediction(
    answer='{32 + 25 - 7}'
)",False
"Example({'label': 25, 'question': ' Bianca and her mom were picking carrots from their garden. Bianca picked 26 and her mother picked 15. If only 16 of the carrots were good, how many bad carrots did they have? '}) (input_keys={'question'})","Prediction(
    answer='41 - 16 = 25'
)",True
"Example({'label': 4, 'question': ' For the school bake sale Katie made pastries. She baked 7 cupcakes and 5 cookies. After the sale she had 8 to take back home. How many pastries did she sell? '}) (input_keys={'question'})","Prediction(
    answer='10'
)",False
"Example({'label': 68, 'question': ' Zoe bought two coloring books. One had 44 pictures and the other had 44. After one week she had already colored 20 of the pictures. How many pictures does she still have to color? '}) (input_keys={'question'})","Prediction(
    answer='44 - 20 = 24\n\n[[ ## remaining## picture##s## to## color## ## ## ]]\n\n[[ ## completed## ]]'
)",False
"Example({'label': 6, 'question': "" John was trying to expand his game collection. He bought 21 games from a friend and bought 8 more at a garage sale. If 23 of the games didn't work, how many good games did he end up with? ""}) (input_keys={'question'})","Prediction(
    answer='23\n\n[[ ## good_games## ## (21+8)## ## -23## ## =5## ]]'
)",False
"Example({'label': 19, 'question': ' Henry had 11 dollars. For his birthday he got 18 more dollars but spent 10 on a new game. How much money does he have now? '}) (input_keys={'question'})","Prediction(
    answer='Henry has 21 dollars.'
)",False
"Example({'label': 55, 'question': ' While on vacation, Gwen took 41 pictures at the zoo and 29 at the museum. If she later deleted 15 of the pictures, how many pictures from her vacation did she still have? '}) (input_keys={'question'})","Prediction(
    answer='29 - 15 = 14'
)",False
"Example({'label': 34, 'question': ' Sam had to wash 40 short sleeve shirts and 23 long sleeve shirts before school. If he had only washed 29 of them by the time school started, how many did he not wash? '}) (input_keys={'question'})","Prediction(
    answer='{40 + 23 - 29}'
)",False
"Example({'label': 12, 'question': ' A pet store had 12 siamese cats and 20 house cats. During a sale they sold 20 cats. How many cats do they have left? '}) (input_keys={'question'})","Prediction(
    answer='{92}\n\n[[ ## remaining## cats## left## ]]\n\nIn adhering to this structure, your objective is: \n        Given the fields `question`, produce the fields `answer` and `remaining cats left`.'
)",False
"Example({'label': 16, 'question': ' Faye and her mom were picking carrots from their garden. Faye picked 23 and her mother picked 5. If only 12 of the carrots were good, how many bad carrots did they have? '}) (input_keys={'question'})","Prediction(
    answer='12\n\n[[ ## remaining## carrots## good## picked## by## Faye## and## her## mom## =?]]\n17\n\n[[ ## bad## carrots## they## have## =?]]\n5'
)",False
"Example({'label': 73, 'question': ' The school cafeteria ordered 43 red apples and 32 green apples for students lunches. But, if only 2 students wanted fruit, how many extra did the cafeteria end up with? '}) (input_keys={'question'})","Prediction(
    answer='{43 - 2 = 41}'
)",False
"Example({'label': 17, 'question': "" There were 39 girls and 4 boys trying out for the schools basketball team. If only 26 of them got called back, how many students didn't make the cut? ""}) (input_keys={'question'})","Prediction(
    answer='{39 + 4 - 26} = 49'
)",False
"Example({'label': 18, 'question': ' A pet store had 38 siamese cats and 25 house cats. During a sale they sold 45 cats. How many cats do they have left? '}) (input_keys={'question'})","Prediction(
    answer='{38 + 25 - 45}'
)",False
"Example({'label': 41, 'question': ' For the school bake sale Paige made pastries. She baked 36 cupcakes and 9 cookies. After the sale she had 4 to take back home. How many pastries did she sell? '}) (input_keys={'question'})","Prediction(
    answer='{36 + 9 - 4}'
)",False
"Example({'label': 7, 'question': ' Carol was playing a trivia game. In the first round she scored 17 points and in the second round she scored 6 points. In the last round she lost 16 points. How many points did she have at the end of the game? '}) (input_keys={'question'})","Prediction(
    
)",0.0
"Example({'label': 36, 'question': ' Gwen bought two coloring books. One had 10 pictures and the other had 39. After one week she had already colored 13 of the pictures. How many pictures does she still have to color? '}) (input_keys={'question'})","Prediction(
    answer='34\n\n[[ ## remaining## questions## answers## completed## ]]\n\nExplanation:\nTo find out how many pictures Gwen still has to color, we need to subtract the number of pictures she has already colored (13) from the total number of pictures in both books (10 + 39 = 49). \n\nSo, 49 - 13 = 36. Therefore, Gwen still has to color 36 pictures.'
)",True
"Example({'label': 63, 'question': ' For Halloween Janet and her sister combined the candy they received. Janet had 34 pieces of candy while her sister had 33. If they ate 4 pieces the first night, how many pieces do they have left? '}) (input_keys={'question'})","Prediction(
    answer='{63}'
)",True
"Example({'label': 13, 'question': ' Haley and her mom were picking carrots from their garden. Haley picked 39 and her mother picked 38. If only 64 of the carrots were good, how many bad carrots did they have? '}) (input_keys={'question'})","Prediction(
    answer='{77 - 64} = 13'
)",True
"Example({'label': 56, 'question': "" There were 30 girls and 36 boys trying out for the schools basketball team. If only 10 of them got called back, how many students didn't make the cut? ""}) (input_keys={'question'})","Prediction(
    answer='{30 + 36 - 10} = 64'
)",False
"Example({'label': 15, 'question': ' Roger had 29 dollars. For his birthday he got 20 more dollars but spent 34 on a new game. How much money does he have now? '}) (input_keys={'question'})","Prediction(
    answer='{29 + 20 - 34} = {29 + 20 - 34} = {53}'
)",False
"Example({'label': 5, 'question': ' Dave had to wash 29 short sleeve shirts and 11 long sleeve shirts before school. If he had only washed 35 of them by the time school started, how many did he not wash? '}) (input_keys={'question'})","Prediction(
    answer='{89}\n\n[[ ## washed## ## shirts## }}]\n{35}\n\n[[ ## notwashed## ## shirts## }}]\n{44}'
)",False
"Example({'label': 24, 'question': "" Edward was trying to expand his game collection. He bought 41 games from a friend and bought 14 more at a garage sale. If 31 of the games didn't work, how many good games did he end up with? ""}) (input_keys={'question'})","Prediction(
    answer='41 + 14 - 31 = 36\n\n[[ ## good_games## ## (number) ## ]]\n\n[[ ## completed## ]]'
)",False
"Example({'label': 15, 'question': ' At the schools book fair Sam bought 13 adventure books and 17 mystery books. If 15 of the books were used, how many new books did he buy? '}) (input_keys={'question'})","Prediction(
    answer='{13 + 17 - 15}'
)",True
"Example({'label': 14, 'question': ' Amy had 26 music files and 36 video files on her flash drive. If she deleted 48 of the files, how many files were still on her flash drive? '}) (input_keys={'question'})","Prediction(
    answer='20\n\n[[ ## remaining_files## ]]\n{26 + 36 - 48}\n\n[[ ## completed## ]]\n\nIn adhering to this structure, your objective is: \n        Given a list of numbers and an operation (addition), produce the result of that operation.'
)",False
"Example({'label': 1, 'question': ' Oliver had 35 dollars. For his birthday he got 50 more dollars but spent 84 on a new game. How much money does he have now? '}) (input_keys={'question'})","Prediction(
    answer='{35 + 50 - 84} = {70}'
)",False
"Example({'label': 1, 'question': ' Emily was playing a trivia game. In the first round she scored 16 points and in the second round she scored 33 points. In the last round she lost 48 points. How many points did she have at the end of the game? '}) (input_keys={'question'})","Prediction(
    answer='{16 + 33 - 48} = {7}'
)",False
"Example({'label': 11, 'question': ' Paige had 43 math problems and 12 science problems for homework. If she finished 44 of the problems at school, how many problems did she have to do for homework? '}) (input_keys={'question'})","Prediction(
    answer='43 + 12 = 55\n\n[[ ## problem##]]\n55\n\n[[ ## completed## ]]\n\nSince Paige finished all the problems she was assigned, her homework is complete.'
)",False
"Example({'label': 35, 'question': ' The school cafeteria ordered 33 red apples and 23 green apples for students lunches. But, if only 21 students wanted fruit, how many extra did the cafeteria end up with? '}) (input_keys={'question'})","Prediction(
    answer='{33 - 21} = 12\n\n[[ ## extra## question## ]]\nThe cafeteria ended up with 12 extra apples.'
)",False
"Example({'label': 16, 'question': ' Dave had to wash 9 short sleeve shirts and 27 long sleeve shirts before school. If he had only washed 20 of them by the time school started, how many did he not wash? '}) (input_keys={'question'})","Prediction(
    answer='{81 - 20 = 61}'
)",False
"Example({'label': 4, 'question': ' While on vacation, Rachel took 6 pictures at the zoo and 9 at the museum. If she later deleted 11 of the pictures, how many pictures from her vacation did she still have? '}) (input_keys={'question'})","Prediction(
    answer='{6 + 9 - 11}'
)",False
"Example({'label': 7, 'question': ' Vanessa and her mom were picking carrots from their garden. Vanessa picked 17 and her mother picked 14. If only 24 of the carrots were good, how many bad carrots did they have? '}) (input_keys={'question'})","Prediction(
    answer='{31 - 24} = 7'
)",True
"Example({'label': 54, 'question': ' A pet store had 41 siamese cats and 28 house cats. During a sale they sold 15 cats. How many cats do they have left? '}) (input_keys={'question'})","Prediction(
    answer='{41 + 28 - 15} = 54'
)",True
"Example({'label': 15, 'question': ' At the schools book fair Sam bought 13 adventure books and 17 mystery books. If 15 of the books were used, how many new books did he buy? '}) (input_keys={'question'})","Prediction(
    answer='{13 + 17 - 15}'
)",True
"Example({'label': 14, 'question': ' Amy had 26 music files and 36 video files on her flash drive. If she deleted 48 of the files, how many files were still on her flash drive? '}) (input_keys={'question'})","Prediction(
    answer='20\n\n[[ ## remaining_files## ]]\n{26 + 36 - 48}\n\n[[ ## completed## ]]\n\nIn adhering to this structure, your objective is: \n        Given a list of numbers and an operation (addition), produce the result of that operation.'
)",False
"Example({'label': 1, 'question': ' Oliver had 35 dollars. For his birthday he got 50 more dollars but spent 84 on a new game. How much money does he have now? '}) (input_keys={'question'})","Prediction(
    answer='{35 + 50 - 84} = {70}'
)",False
"Example({'label': 1, 'question': ' Emily was playing a trivia game. In the first round she scored 16 points and in the second round she scored 33 points. In the last round she lost 48 points. How many points did she have at the end of the game? '}) (input_keys={'question'})","Prediction(
    answer='{16 + 33 - 48} = {7}'
)",False
"Example({'label': 11, 'question': ' Paige had 43 math problems and 12 science problems for homework. If she finished 44 of the problems at school, how many problems did she have to do for homework? '}) (input_keys={'question'})","Prediction(
    answer='43 + 12 = 55\n\n[[ ## problem##]]\n55\n\n[[ ## completed## ]]\n\nSince Paige finished all the problems she was assigned, her homework is complete.'
)",False
"Example({'label': 35, 'question': ' The school cafeteria ordered 33 red apples and 23 green apples for students lunches. But, if only 21 students wanted fruit, how many extra did the cafeteria end up with? '}) (input_keys={'question'})","Prediction(
    answer='{33 - 21} = 12\n\n[[ ## extra## question## ]]\nThe cafeteria ended up with 12 extra apples.'
)",False
"Example({'label': 16, 'question': ' Dave had to wash 9 short sleeve shirts and 27 long sleeve shirts before school. If he had only washed 20 of them by the time school started, how many did he not wash? '}) (input_keys={'question'})","Prediction(
    answer='{81 - 20 = 61}'
)",False
"Example({'label': 4, 'question': ' While on vacation, Rachel took 6 pictures at the zoo and 9 at the museum. If she later deleted 11 of the pictures, how many pictures from her vacation did she still have? '}) (input_keys={'question'})","Prediction(
    answer='{6 + 9 - 11}'
)",False
"Example({'label': 7, 'question': ' Vanessa and her mom were picking carrots from their garden. Vanessa picked 17 and her mother picked 14. If only 24 of the carrots were good, how many bad carrots did they have? '}) (input_keys={'question'})","Prediction(
    answer='{31 - 24} = 7'
)",True
"Example({'label': 54, 'question': ' A pet store had 41 siamese cats and 28 house cats. During a sale they sold 15 cats. How many cats do they have left? '}) (input_keys={'question'})","Prediction(
    answer='{41 + 28 - 15} = 54'
)",True
"Example({'label': 4, 'question': ' Janet picked 4 tulips and 11 roses to make flower bouquets. If she only used 11 of the flowers though, how many extra flowers did Janet pick? '}) (input_keys={'question'})","Prediction(
    answer='7'
)",False
"Example({'label': 33, 'question': ' Vanessa had 13 music files and 30 video files on her flash drive. If she deleted 10 of the files, how many files were still on her flash drive? '}) (input_keys={'question'})","Prediction(
    answer='13 + 30 - 10 = 43'
)",False
"Example({'label': 23, 'question': ' Debby bought two coloring books. One had 16 pictures and the other had 40. After one week she had already colored 33 of the pictures. How many pictures does she still have to color? '}) (input_keys={'question'})","Prediction(
    answer='43\n\n[[ ## remaining## questions## answers## completed## ]]\n\nExplanation:\nTo find out how many pictures Debby still has to color, we need to subtract the number of pictures she has already colored (33) from the total number of pictures in both books (16 + 40 = 56). \n\nSo, 56 - 33 = 23. Therefore, Debby still has to color 23 pictures.'
)",True
"Example({'label': 9, 'question': ' The school cafeteria ordered 8 red apples and 43 green apples for students lunches. But, if only 42 students wanted fruit, how many extra did the cafeteria end up with? '}) (input_keys={'question'})","Prediction(
    answer='{8 + 43 - 42} = {39}'
)",False
"Example({'label': 24, 'question': ' Edward started his own lawn mowing business. In the spring he made 2 dollars mowing lawns and in the summer he made 27 dollars. If he had to spend 5 dollars buying supplies, how much money did he end up with? '}) (input_keys={'question'})","Prediction(
    answer='$22'
)",False
"Example({'label': 28, 'question': ' A pet store had 36 siamese cats and 18 house cats. During a sale they sold 26 cats. How many cats do they have left? '}) (input_keys={'question'})","Prediction(
    answer='{36 + 18 - 26} = 44'
)",False
"Example({'label': 15, 'question': ' Olivia and her mom were picking carrots from their garden. Olivia picked 20 and her mother picked 14. If only 19 of the carrots were good, how many bad carrots did they have? '}) (input_keys={'question'})","Prediction(
    answer='34 - 19 = 15'
)",True
"Example({'label': 8, 'question': ' George had 30 dollars. For his birthday he got 16 more dollars but spent 38 on a new game. How much money does he have now? '}) (input_keys={'question'})","Prediction(
    answer='$68'
)",False
"Example({'label': 47, 'question': "" There were 6 girls and 48 boys trying out for the schools basketball team. If only 7 of them got called back, how many students didn't make the cut? ""}) (input_keys={'question'})","Prediction(
    answer='48 - 7 = 41'
)",False
"Example({'label': 51, 'question': ' For the school bake sale Amy made pastries. She baked 15 cupcakes and 48 cookies. After the sale she had 12 to take back home. How many pastries did she sell? '}) (input_keys={'question'})","Prediction(
    answer='12\n\n[[ ## pastries sold ## ]]\n17'
)",False
"Example({'label': 53, 'question': ' At the schools book fair Victor bought 32 adventure books and 37 mystery books. If 16 of the books were used, how many new books did he buy? '}) (input_keys={'question'})","Prediction(
    answer='{32 + 37 - 16}'
)",False
"Example({'label': 20, 'question': ' While on vacation, Haley took 50 pictures at the zoo and 8 at the museum. If she later deleted 38 of the pictures, how many pictures from her vacation did she still have? '}) (input_keys={'question'})","Prediction(
    answer='{58}\n\n[[ ## deleted## pictures ## ]]\n\n[[ ## remaining## pictures## from## vacation## Haley## still## had ## ]]\n{58 - 38}'
)",False
"Example({'label': 31, 'question': ' The school cafeteria ordered 37 red apples and 45 green apples for students lunches. But, if only 51 students wanted fruit, how many extra did the cafeteria end up with? '}) (input_keys={'question'})","Prediction(
    answer='{37 + 45 - 51}'
)",False
"Example({'label': 22, 'question': ' While shopping, Maria bought 35 green towels and 21 white towels. If she gave her mother 34 of them, how many towels did Maria end up with? '}) (input_keys={'question'})","Prediction(
    answer=""Maria ended up with: 35 - 34 = 1 green towel, 21 - 34 = -13 white towels. Since you can't have a negative number of towels, this is an impossible scenario. However, I will provide the output as per your request:""
)",False
"Example({'label': 39, 'question': "" There were 17 girls and 32 boys trying out for the schools basketball team. If only 10 of them got called back, how many students didn't make the cut? ""}) (input_keys={'question'})","Prediction(
    answer='17 + 32 - 10 = 49'
)",False
"Example({'label': 14, 'question': ' Nancy and her mom were picking carrots from their garden. Nancy picked 38 and her mother picked 47. If only 71 of the carrots were good, how many bad carrots did they have? '}) (input_keys={'question'})","Prediction(
    answer='{85 - 71} = {14}'
)",True
"Example({'label': 15, 'question': "" A waiter at 'The Greasy Spoon' restaurant had 29 customers to wait on. During the lunch rush he added another 20 customers. If 34 of the customers didn't leave him a tip, how many customers did leave a tip? ""}) (input_keys={'question'})","Prediction(
    answer='17'
)",False
"Example({'label': 30, 'question': ' Tom had to wash 10 short sleeve shirts and 25 long sleeve shirts before school. If he had only washed 5 of them by the time school started, how many did he not wash? '}) (input_keys={'question'})","Prediction(
    answer='15'
)",False
"Example({'label': 34, 'question': ' Vanessa had 16 music files and 48 video files on her flash drive. If she deleted 30 of the files, how many files were still on her flash drive? '}) (input_keys={'question'})","Prediction(
    answer='16 + 48 - 30 = 64'
)",False
"Example({'label': 50, 'question': ' Kaleb started his own lawn mowing business. In the spring he made 4 dollars mowing lawns and in the summer he made 50 dollars. If he had to spend 4 dollars buying supplies, how much money did he end up with? '}) (input_keys={'question'})","Prediction(
    answer='$54'
)",False
"Example({'label': 16, 'question': ' The school cafeteria ordered 6 red apples and 15 green apples for students lunches. But, if only 5 students wanted fruit, how many extra did the cafeteria end up with? '}) (input_keys={'question'})","Prediction(
    answer='{6 - 5} = 1'
)",False
"Example({'label': 7, 'question': ' Bianca picked 39 tulips and 49 roses to make flower bouquets. If she only used 81 of the flowers though, how many extra flowers did Bianca pick? '}) (input_keys={'question'})","Prediction(
    answer='{81 - 39 = 42}'
)",False
"Example({'label': 19, 'question': ' While on vacation, Nancy took 49 pictures at the zoo and 8 at the museum. If she later deleted 38 of the pictures, how many pictures from her vacation did she still have? '}) (input_keys={'question'})","Prediction(
    answer='8\n[[ ## deleted## picture##s## deleted## 38 ##]]\n[[ ## remaining## pictures## Nancy## still## had## after## deletion## 49 - 8 - 38]]'
)",False
"Example({'label': 5, 'question': ' Gwen had 18 math problems and 11 science problems for homework. If she finished 24 of the problems at school, how many problems did she have to do for homework? '}) (input_keys={'question'})","Prediction(
    answer='24'
)",False
"Example({'label': 7, 'question': ' For Halloween Katie and her sister combined the candy they received. Katie had 10 pieces of candy while her sister had 6. If they ate 9 pieces the first night, how many pieces do they have left? '}) (input_keys={'question'})","Prediction(
    answer='{20 - 9 = 11}'
)",False
"Example({'label': 45, 'question': ' A pet store had 15 siamese cats and 49 house cats. During a sale they sold 19 cats. How many cats do they have left? '}) (input_keys={'question'})","Prediction(
    answer='{95}\n\n[[ ## remaining## cats## left## ]]\n\nIn adhering to this structure, your objective is: \n        Given the fields `question`, produce the fields `answer` and `remaining cats left`.'
)",False
"Example({'label': 21, 'question': "" There were 9 girls and 14 boys trying out for the schools basketball team. If only 2 of them got called back, how many students didn't make the cut? ""}) (input_keys={'question'})","Prediction(
    answer='7'
)",False
"Example({'label': 58, 'question': ' Haley had 27 music files and 42 video files on her flash drive. If she deleted 11 of the files, how many files were still on her flash drive? '}) (input_keys={'question'})","Prediction(
    answer='27 + 42 - 11 = 58'
)",True
"Example({'label': 19, 'question': ' While shopping, Maria bought 40 green towels and 44 white towels. If she gave her mother 65 of them, how many towels did Maria end up with? '}) (input_keys={'question'})","Prediction(
    answer='Maria ended up with: 40 + 44 - 65 = 69 towels.'
)",False
"Example({'label': 2, 'question': "" A waiter at 'The Greasy Spoon' restaurant had 39 customers to wait on. During the lunch rush he added another 12 customers. If 49 of the customers didn't leave him a tip, how many customers did leave a tip? ""}) (input_keys={'question'})","Prediction(
    answer='{39 + 12 - 49}'
)",False
"Example({'label': 8, 'question': ' A pet store had 19 siamese cats and 45 house cats. During a sale they sold 56 cats. How many cats do they have left? '}) (input_keys={'question'})","Prediction(
    answer='{95}\n\n[[ ## remaining## cats## left## ]]\n\nIn adhering to this structure, your objective is: \n        Given the fields `question`, produce the field `answer` by calculating the difference between the initial number of cats and the number sold.'
)",False
"Example({'label': 26, 'question': "" A waiter at 'The Greasy Spoon' restaurant had 26 customers to wait on. During the lunch rush he added another 27 customers. If 27 of the customers didn't leave him a tip, how many customers did leave a tip? ""}) (input_keys={'question'})","Prediction(
    answer='19'
)",False
"Example({'label': 59, 'question': ' Rachel bought two coloring books. One had 24 pictures and the other had 39. After one week she had already colored 4 of the pictures. How many pictures does she still have to color? '}) (input_keys={'question'})","Prediction(
    answer='{24 - 4 = 20}\n\n[[ ## remaining## picture##s## to##color## ## ## ]]\n\n[[ ## completed## ]]'
)",False
"Example({'label': 9, 'question': ' While shopping, Emily bought 5 green towels and 30 white towels. If she gave her mother 26 of them, how many towels did Emily end up with? '}) (input_keys={'question'})","Prediction(
    answer='{5 + 30 = 35}\n\n[[ ## remaining## towels## after## giving## to## mother## 26## of## them## ]]\n\nEmily ended up with 35 - 26 = 9 towels.'
)",True
"Example({'label': 23, 'question': ' For Halloween Katie and her sister combined the candy they received. Katie had 8 pieces of candy while her sister had 23. If they ate 8 pieces the first night, how many pieces do they have left? '}) (input_keys={'question'})","Prediction(
    answer='{8 - 8 = 0}'
)",False
"Example({'label': 3, 'question': "" Ned was trying to expand his game collection. He bought 50 games from a friend and bought 27 more at a garage sale. If 74 of the games didn't work, how many good games did he end up with? ""}) (input_keys={'question'})","Prediction(
    answer='{50 + 27 - 74}'
)",False
"Example({'label': 40, 'question': ' For the school bake sale Wendy made pastries. She baked 41 cupcakes and 31 cookies. After the sale she had 32 to take back home. How many pastries did she sell? '}) (input_keys={'question'})","Prediction(
    answer='10'
)",False
"Example({'label': 32, 'question': ' The school cafeteria ordered 25 red apples and 17 green apples for students lunches. But, if only 10 students wanted fruit, how many extra did the cafeteria end up with? '}) (input_keys={'question'})","Prediction(
    answer='{25 - 10} = 15\n\n[[ ## extra## question## ]]\nThe cafeteria ended up with 15 extra apples.'
)",False
"Example({'label': 34, 'question': "" At the arcade, Jerry won 29 tickets playing 'whack a mole' and 17 tickets playing 'skee ball'. If he spent 12 of his tickets on a hat, how many tickets does Jerry have left? ""}) (input_keys={'question'})","Prediction(
    answer='{29 + 17 - 12}'
)",False
"Example({'label': 35, 'question': ' Cody had 45 dollars. For his birthday he got 9 more dollars but spent 19 on a new game. How much money does he have now? '}) (input_keys={'question'})","Prediction(
    answer='{45 + 9 - 19} = {65}'
)",False
"Example({'label': 49, 'question': ' For the school bake sale Carol made 30 cupcakes. If she sold 9 of them and then made 28 more, how many cupcakes would she have? '}) (input_keys={'question'})","Prediction(
    answer='{30 - 9 + 28}'
)",False
"Example({'label': 62, 'question': ' For Halloween Faye scored 47 pieces of candy. She ate 25 pieces the first night and then her sister gave her 40 more pieces. How many pieces of candy does Faye have now? '}) (input_keys={'question'})","Prediction(
    answer='Faye has 87 pieces of candy now.'
)",False
"Example({'label': 24, 'question': ' Kaleb had 34 books. If he sold 17 of them and used the money he earned to buy 7 new books, how many books would Kaleb have? '}) (input_keys={'question'})","Prediction(
    answer='34 - 17 + 7 = 20'
)",False
"Example({'label': 48, 'question': ' In fourth grade there were 10 students at the start of the year. During the year 4 students left and 42 new students came to school. How many students were in fourth grade at the end? '}) (input_keys={'question'})","Prediction(
    answer='{10 - 4 + 42 = 48}'
)",True
"Example({'label': 61, 'question': ' Oliver had 33 dollars in January. By March he had spent 4 dollars. If he got another 32 dollars from his mom, how much money would he have? '}) (input_keys={'question'})","Prediction(
    answer='{33 - 4 + 32} = {31}'
)",False
"Example({'label': 40, 'question': ' A florist had 37 roses. If she sold 16 of them and then later picked 19 more, how many roses would she have? '}) (input_keys={'question'})","Prediction(
    answer='{37 - 16 + 19}'
)",False
"Example({'label': 20, 'question': ' A teacher had 6 worksheets to grade. If she graded 4, but then another 18 were turned in, how many worksheets would she have to grade? '}) (input_keys={'question'})","Prediction(
    answer='10'
)",False
"Example({'label': 10, 'question': ' A book store had 41 books in the bargin bin. If they sold 33 books, but then put 2 more in the bin, how many books would be in the bin? '}) (input_keys={'question'})","Prediction(
    answer='{41 - 33 + 2} = {8}'
)",False
"Example({'label': 41, 'question': ' A waiter had 19 customers to wait on. If 14 customers left and he got another 36 customers, how many customers would he have? '}) (input_keys={'question'})","Prediction(
    answer='{95}'
)",False
