0,1,2
"Example({'label': 66, 'question': ' Oliver had to wash 39 short sleeve shirts and 47 long sleeve shirts before school. If he had only washed 20 of them by the time school started, how many did he not wash? '}) (input_keys={'question'})","Prediction(
    answer=""To determine how many shirts Oliver didn't wash, we first need to calculate the total number of shirts he was supposed to wash. \n\nOliver had to wash 39 short sleeve shirts and 47 long sleeve shirts. Therefore, the total number of shirts is:\n\\[ 39 + 47 = 86 \\]\n\nBy the time school started, Oliver had washed 20 shirts. To find out how many he didn't wash, we subtract the number of shirts he did wash from the total number of shirts:\n\\[ 86 - 20 = 66 \\]\n\nSo, Oliver did not wash 66 shirts.""
)",True
"Example({'label': 9, 'question': ' For the school bake sale Wendy made pastries. She baked 4 cupcakes and 29 cookies. After the sale she had 24 to take back home. How many pastries did she sell? '}) (input_keys={'question'})","Prediction(
    answer='Wendy sold 39 pastries at the school bake sale.'
)",False
"Example({'label': 22, 'question': ' While on vacation, Debby took 24 pictures at the zoo and 12 at the museum. If she later deleted 14 of the pictures, how many pictures from her vacation did she still have? '}) (input_keys={'question'})","Prediction(
    answer='Debby originally had 24 + 12 = 36 pictures. After deleting 14 of them, she still has 36 - 14 = 22 pictures from her vacation.'
)",True
"Example({'label': 2, 'question': ' Katie picked 3 tulips and 9 roses to make flower bouquets. If she only used 10 of the flowers though, how many extra flowers did Katie pick? '}) (input_keys={'question'})","Prediction(
    answer='To determine the number of extra flowers Katie picked, we first need to calculate the total number of flowers she initially picked. She picked 3 tulips and 9 roses, which totals:\n\n\\[ \\text{Total flowers} = 3 + 9 = 12 \\]\n\nKatie only used 10 of these flowers for her bouquets. Therefore, the extra flowers are calculated as follows:\n\n\\[ \\text{Extra flowers} = \\text{Total flowers} - \\text{Used flowers} = 12 - 10 = 2 \\]\n\nSo, Katie picked 2 extra flowers.'
)",True
"Example({'label': 15, 'question': ' Faye had 46 math problems and 9 science problems for homework. If she finished 40 of the problems at school, how many problems did she have to do for homework? '}) (input_keys={'question'})","Prediction(
    answer='Faye had 46 math problems + 9 science problems = 55 problems initially. After finishing 40 of them at school, she had 55 - 40 = 15 problems left to do for homework.'
)",True
"Example({'label': 2, 'question': ' Amy had 4 music files and 21 video files on her flash drive. If she deleted 23 of the files, how many files were still on her flash drive? '}) (input_keys={'question'})","Prediction(
    answer='Amy originally had a total of 4 music files + 21 video files = 25 files on her flash drive. After deleting 23 files, there were 25 - 23 = 2 files remaining on her flash drive.'
)",True
"Example({'label': 14, 'question': "" Ned was trying to expand his game collection. He bought 11 games from a friend and bought 22 more at a garage sale. If 19 of the games didn't work, how many good games did he end up with? ""}) (input_keys={'question'})","Prediction(
    answer=""Ned bought a total of 11 + 22 = 33 games. If 19 of them didn't work, he ended up with 33 - 19 = 14 good games.""
)",True
"Example({'label': 86, 'question': ' Chloe was playing a trivia game. In the first round she scored 40 points and in the second round she scored 50 points. In the last round she lost 4 points. How many points did she have at the end of the game? '}) (input_keys={'question'})","Prediction(
    answer='Chloe had a total score of 46 points at the end of the game. Her scores were 40 points in the first round, 50 points in the second round, and she lost 4 points in the last round (40 + 50 - 4 = 90 - 4 = 86 - 4 = 82 - 4 = 46).'
)",False
"Example({'label': 50, 'question': "" At the arcade, Tom won 32 tickets playing 'whack a mole' and 25 tickets playing 'skee ball'. If he spent 7 of his tickets on a hat, how many tickets does Tom have left? ""}) (input_keys={'question'})","Prediction(
    answer='Tom has 50 tickets left. He started with 32 + 25 = 57 tickets. After spending 7 of his tickets on a hat, he has 57 - 7 = 50 tickets remaining.'
)",True
"Example({'label': 25, 'question': ' Bianca and her mom were picking carrots from their garden. Bianca picked 26 and her mother picked 15. If only 16 of the carrots were good, how many bad carrots did they have? '}) (input_keys={'question'})","Prediction(
    answer=""To determine the number of bad carrots, we first need to find out the total number of carrots picked by Bianca and her mother. \n\nBianca picked 26 carrots.\nHer mother picked 15 carrots.\n\nTotal carrots picked = 26 + 15\n\nNext, we subtract the number of good carrots from the total number of carrots picked to find the number of bad carrots.\n\nNumber of good carrots = 16\nTotal carrots picked = 26 + 15 = 41\nNumber of bad carrots = Total carrots picked - Number of good carrots\n\nLet's calculate this.""
)",False
"Example({'label': 4, 'question': ' For the school bake sale Katie made pastries. She baked 7 cupcakes and 5 cookies. After the sale she had 8 to take back home. How many pastries did she sell? '}) (input_keys={'question'})","Prediction(
    answer='Katie sold 10 pastries.\n\n[[## completed ##]]'
)",False
"Example({'label': 68, 'question': ' Zoe bought two coloring books. One had 44 pictures and the other had 44. After one week she had already colored 20 of the pictures. How many pictures does she still have to color? '}) (input_keys={'question'})","Prediction(
    answer='Zoe bought a total of 44 + 44 = 88 pictures. After one week she had already colored 20 pictures, so she still has to color 88 - 20 = 68 pictures.'
)",True
"Example({'label': 6, 'question': "" John was trying to expand his game collection. He bought 21 games from a friend and bought 8 more at a garage sale. If 23 of the games didn't work, how many good games did he end up with? ""}) (input_keys={'question'})","Prediction(
    answer=""John bought a total of 21 + 8 = 29 games. Since 23 of them didn't work, he ended up with 29 - 23 = 6 good games.""
)",True
"Example({'label': 19, 'question': ' Henry had 11 dollars. For his birthday he got 18 more dollars but spent 10 on a new game. How much money does he have now? '}) (input_keys={'question'})","Prediction(
    answer='Henry initially had $11. For his birthday, he received an additional $18, bringing his total to $29. After spending $10 on a new game, Henry has $29 - $10 = $19. Therefore, the amount of money Henry has now is $19.'
)",True
"Example({'label': 55, 'question': ' While on vacation, Gwen took 41 pictures at the zoo and 29 at the museum. If she later deleted 15 of the pictures, how many pictures from her vacation did she still have? '}) (input_keys={'question'})","Prediction(
    answer='Gwen originally had 41 + 29 = 70 pictures. After deleting 15 of them, she still has 70 - 15 = 55 pictures from her vacation.'
)",True
"Example({'label': 34, 'question': ' Sam had to wash 40 short sleeve shirts and 23 long sleeve shirts before school. If he had only washed 29 of them by the time school started, how many did he not wash? '}) (input_keys={'question'})","Prediction(
    answer=""To determine how many shirts Sam didn't wash, we first need to calculate the total number of shirts he intended to wash. \n\nSam had 40 short sleeve shirts and 23 long sleeve shirts. Therefore, the total number of shirts is:\n\\[ 40 + 23 = 63 \\]\n\nBy the time school started, Sam had washed 29 shirts. To find out how many he didn't wash, we subtract the number of shirts he did wash from the total number of shirts:\n\\[ 63 - 29 = 34 \\]\n\nSo, Sam did not wash 34 shirts.""
)",True
"Example({'label': 12, 'question': ' A pet store had 12 siamese cats and 20 house cats. During a sale they sold 20 cats. How many cats do they have left? '}) (input_keys={'question'})","Prediction(
    answer=""To determine how many cats are left in the pet store after selling some, we need to follow these steps:\n\n1. Find out the total number of cats they initially had.\n2. Subtract the number of cats sold from the initial total.\n\nLet's calculate it step by step:\n- They started with 12 Siamese cats and 20 house cats, so the total is \\(12 + 20 = 32\\) cats.\n- They sold 20 cats during a sale.\n\nNow we subtract the number of cats sold from the initial total: \n\\(32 - 20 = 12\\)\n\nSo, they have 12 cats left.""
)",True
"Example({'label': 16, 'question': ' Faye and her mom were picking carrots from their garden. Faye picked 23 and her mother picked 5. If only 12 of the carrots were good, how many bad carrots did they have? '}) (input_keys={'question'})","Prediction(
    answer=""To determine the number of bad carrots Faye and her mother picked, we need to follow these steps:\n\n1. Calculate the total number of carrots picked.\n2. Subtract the number of good carrots from the total number of carrots.\n\nLet's perform these calculations step by step.\n\nFirst, calculate the total number of carrots:\n- Faye picked 23 carrots.\n- Her mom picked 5 carrots.\n- Total carrots = 23 + 5\n\nNext, we know that only 12 of the carrots were good. Therefore, to find out how many bad carrots there are, we subtract the number of good carrots from the total number of carrots.\n\nLet's do these calculations now:""
)",False
"Example({'label': 73, 'question': ' The school cafeteria ordered 43 red apples and 32 green apples for students lunches. But, if only 2 students wanted fruit, how many extra did the cafeteria end up with? '}) (input_keys={'question'})","Prediction(
    answer='To determine the number of extra apples the cafeteria ended up with, we first need to calculate the total number of apples ordered. The cafeteria ordered 43 red apples and 32 green apples.\n\nTotal apples = 43 (red) + 32 (green) = 75\n\nIf only 2 students wanted fruit, then the cafeteria would have provided 2 red apples and 2 green apples to these students.\n\nApples given out = 2 (red) + 2 (green) = 4\n\nExtra apples = Total apples - Apples given out\nExtra apples = 75 - 4 = 71\n\nTherefore, the cafeteria ended up with 71 extra apples.'
)",False
"Example({'label': 17, 'question': "" There were 39 girls and 4 boys trying out for the schools basketball team. If only 26 of them got called back, how many students didn't make the cut? ""}) (input_keys={'question'})","Prediction(
    answer=""To find out how many students didn't make the cut, we need to subtract the number of students who got called back from the total number of students trying out.\n\nTotal students trying out = Number of girls + Number of boys\nTotal students trying out = 39 girls + 4 boys\nTotal students trying out = 43\n\nNumber of students called back = 26\n\nNumber of students who didn't make the cut = Total students trying out - Number of students called back\nNumber of students who didn't make the cut = 43 - 26\nNumber of students who didn't make the cut = 17""
)",True
"Example({'label': 18, 'question': ' A pet store had 38 siamese cats and 25 house cats. During a sale they sold 45 cats. How many cats do they have left? '}) (input_keys={'question'})","Prediction(
    answer=""To determine how many cats are left in the pet store after the sale, we need to follow these steps:\n\n1. Calculate the total number of cats initially by adding the siamese cats and house cats.\n2. Subtract the number of cats sold from the initial total.\n\nLet's perform these calculations:\n- Initial total of cats: 38 (siamese) + 25 (house) = 63 cats\n- Cats sold during the sale: 45\n\nNow, subtract the number of cats sold from the initial total to find out how many are left:\n\n\\[ \\text{Cats left} = \\text{Initial total} - \\text{Cats sold} \\]\n\\[ \\text{Cats left} = 63 - 45 = 18 \\]\n\nTherefore, they have 18 cats left.""
)",True
"Example({'label': 41, 'question': ' For the school bake sale Paige made pastries. She baked 36 cupcakes and 9 cookies. After the sale she had 4 to take back home. How many pastries did she sell? '}) (input_keys={'question'})","Prediction(
    answer='Paige sold 36 + 9 - 4 = 41 pastries.'
)",True
"Example({'label': 7, 'question': ' Carol was playing a trivia game. In the first round she scored 17 points and in the second round she scored 6 points. In the last round she lost 16 points. How many points did she have at the end of the game? '}) (input_keys={'question'})","Prediction(
    answer='-9'
)",False
"Example({'label': 36, 'question': ' Gwen bought two coloring books. One had 10 pictures and the other had 39. After one week she had already colored 13 of the pictures. How many pictures does she still have to color? '}) (input_keys={'question'})","Prediction(
    answer='Gwen has 20 pictures left to color.\nTo find out how many pictures Gwen still needs to color, we first need to calculate the total number of pictures in both coloring books. One book had 10 pictures and the other had 39 pictures. So, the total number of pictures is:\n\n\\[ 10 + 39 = 49 \\]\n\nAfter one week, she has already colored 13 pictures. To find out how many pictures are left to color, we subtract the number of pictures she has already colored from the total number of pictures:\n\n\\[ 49 - 13 = 36 \\]\n\nTherefore, Gwen still needs to color 36 pictures.'
)",True
"Example({'label': 63, 'question': ' For Halloween Janet and her sister combined the candy they received. Janet had 34 pieces of candy while her sister had 33. If they ate 4 pieces the first night, how many pieces do they have left? '}) (input_keys={'question'})","Prediction(
    answer='Janet and her sister had a total of 34 + 33 = 67 pieces of candy. After eating 4 pieces, they have 67 - 4 = 63 pieces left.'
)",True
"Example({'label': 13, 'question': ' Haley and her mom were picking carrots from their garden. Haley picked 39 and her mother picked 38. If only 64 of the carrots were good, how many bad carrots did they have? '}) (input_keys={'question'})","Prediction(
    answer='To find out how many bad carrots Haley and her mom had, we first need to calculate the total number of carrots they picked. \n\nHaley picked 39 carrots.\nHer mother picked 38 carrots.\n\nTotal number of carrots picked = 39 + 38 = 77\n\nThey found that only 64 of these were good.\n\nTo find out how many bad carrots there are, we subtract the number of good carrots from the total number of carrots:\n\nNumber of bad carrots = Total number of carrots - Number of good carrots\n= 77 - 64\n= 13'
)",True
"Example({'label': 56, 'question': "" There were 30 girls and 36 boys trying out for the schools basketball team. If only 10 of them got called back, how many students didn't make the cut? ""}) (input_keys={'question'})","Prediction(
    answer=""To determine how many students did not make the cut, we first need to find out the total number of students who tried out. There were 30 girls and 36 boys trying out, so the total number of students is:\n\n\\[ \\text{Total Students} = 30 + 36 = 66 \\]\n\nNext, we know that only 10 of them got called back. To find out how many didn't make it, we subtract the number of students who were called back from the total number of students:\n\n\\[ \\text{Students Who Didn't Make It} = \\text{Total Students} - \\text{Students Called Back} \\]\n\\[ \\text{Students Who Didn't Make It} = 66 - 10 = 56 \\]\n\nTherefore, the answer is that 56 students didn't make the cut.""
)",True
"Example({'label': 15, 'question': ' Roger had 29 dollars. For his birthday he got 20 more dollars but spent 34 on a new game. How much money does he have now? '}) (input_keys={'question'})","Prediction(
    answer='Roger initially had $29. For his birthday, he received an additional $20, bringing his total to $49. After spending $34 on a new game, Roger now has $15 left. Therefore, the amount of money Roger has now is $15.'
)",True
"Example({'label': 5, 'question': ' Dave had to wash 29 short sleeve shirts and 11 long sleeve shirts before school. If he had only washed 35 of them by the time school started, how many did he not wash? '}) (input_keys={'question'})","Prediction(
    answer='Dave did not wash 14 shirts. He had to wash a total of 29 short sleeve + 11 long sleeve = 40 shirts. If he washed 35 by school start, then 40 total - 35 washed = 5 shirts left unwashed.'
)",True
"Example({'label': 24, 'question': "" Edward was trying to expand his game collection. He bought 41 games from a friend and bought 14 more at a garage sale. If 31 of the games didn't work, how many good games did he end up with? ""}) (input_keys={'question'})","Prediction(
    answer=""Edward bought a total of 41 + 14 = 55 games. If 31 of the games didn't work, he ended up with 55 - 31 = 24 good games.""
)",True
"Example({'label': 15, 'question': ' At the schools book fair Sam bought 13 adventure books and 17 mystery books. If 15 of the books were used, how many new books did he buy? '}) (input_keys={'question'})","Prediction(
    answer=""To determine the number of new books Sam bought, we need to follow these steps:\n\n1. Calculate the total number of books Sam bought.\n2. Subtract the number of used books from the total number of books to find out how many are new.\n\nLet's start by calculating the total number of books:\n- Adventure books: 13\n- Mystery books: 17\n\nTotal books = Adventure books + Mystery books\nTotal books = 13 + 17 = 30\n\nNow, we know that 15 of these books were used. To find out how many are new, we subtract the number of used books from the total:\nNumber of new books = Total books - Used books\nNumber of new books = 30 - 15 = 15\n\nTherefore, Sam bought 15 new books.""
)",True
"Example({'label': 14, 'question': ' Amy had 26 music files and 36 video files on her flash drive. If she deleted 48 of the files, how many files were still on her flash drive? '}) (input_keys={'question'})","Prediction(
    answer='Amy had a total of 26 music files + 36 video files = 62 files on her flash drive. After deleting 48 files, there were 62 - 48 = 14 files still on her flash drive.'
)",True
"Example({'label': 1, 'question': ' Oliver had 35 dollars. For his birthday he got 50 more dollars but spent 84 on a new game. How much money does he have now? '}) (input_keys={'question'})","Prediction(
    answer='Oliver initially had $35. For his birthday, he received an additional $50, bringing his total to $85. After spending $84 on a new game, he has $85 - $84 = $1 left. Therefore, the amount of money Oliver has now is $1.'
)",True
"Example({'label': 1, 'question': ' Emily was playing a trivia game. In the first round she scored 16 points and in the second round she scored 33 points. In the last round she lost 48 points. How many points did she have at the end of the game? '}) (input_keys={'question'})","Prediction(
    answer='-17'
)",False
"Example({'label': 11, 'question': ' Paige had 43 math problems and 12 science problems for homework. If she finished 44 of the problems at school, how many problems did she have to do for homework? '}) (input_keys={'question'})","Prediction(
    answer='Paige had a total of 43 math problems + 12 science problems = 55 problems initially. After finishing 44 of them at school, she still has to do 55 - 44 = 11 problems for homework.'
)",True
"Example({'label': 35, 'question': ' The school cafeteria ordered 33 red apples and 23 green apples for students lunches. But, if only 21 students wanted fruit, how many extra did the cafeteria end up with? '}) (input_keys={'question'})","Prediction(
    answer='The total number of apples ordered is 33 red + 23 green = 56 apples. If only 21 students wanted fruit, the cafeteria ended up with 56 - 21 = 35 extra apples.'
)",True
"Example({'label': 16, 'question': ' Dave had to wash 9 short sleeve shirts and 27 long sleeve shirts before school. If he had only washed 20 of them by the time school started, how many did he not wash? '}) (input_keys={'question'})","Prediction(
    answer=""Dave did not wash 9 short sleeve shirts and 18 long sleeve shirts, which totals to 27 shirts. Since he had washed 20 of them by the time school started, he did not wash 27 - 20 = 7 shirts.\n\nHowever, upon rechecking the initial calculation, Dave actually did not wash 9 short sleeve shirts and 18 long sleeve shirts, totaling to 27 shirts. Since he had washed 20 of them by the time school started, he did not wash 27 - 20 = 7 shirts.\n\nLet's correct this: He did not wash 9 + 18 = 27 - 20 = 7 shirts.""
)",False
"Example({'label': 4, 'question': ' While on vacation, Rachel took 6 pictures at the zoo and 9 at the museum. If she later deleted 11 of the pictures, how many pictures from her vacation did she still have? '}) (input_keys={'question'})","Prediction(
    answer='Rachel originally took a total of 6 (zoo) + 9 (museum) = 15 pictures. After deleting 11 pictures, she had 15 - 11 = 4 pictures left from her vacation.'
)",True
"Example({'label': 7, 'question': ' Vanessa and her mom were picking carrots from their garden. Vanessa picked 17 and her mother picked 14. If only 24 of the carrots were good, how many bad carrots did they have? '}) (input_keys={'question'})","Prediction(
    answer=""To determine the number of bad carrots, we first need to find out the total number of carrots picked by Vanessa and her mother. \n\nVanessa picked 17 carrots.\nHer mother picked 14 carrots.\n\nTotal carrots picked = 17 + 14\n\nWe know that only 24 of these carrots were good. Therefore, the number of bad carrots can be calculated as follows:\n\nNumber of bad carrots = Total carrots picked - Number of good carrots\n\nLet's calculate this.""
)",False
"Example({'label': 54, 'question': ' A pet store had 41 siamese cats and 28 house cats. During a sale they sold 15 cats. How many cats do they have left? '}) (input_keys={'question'})","Prediction(
    answer=""To determine how many cats are left in the pet store after selling some, we need to follow these steps:\n\n1. Calculate the total number of cats initially by adding the siamese cats and house cats.\n2. Subtract the number of cats sold from the initial total.\n\nLet's perform these calculations:\n- Initial total of cats: 41 (siamese) + 28 (house) = 69 cats\n- Cats sold: 15\n\nNow, subtract the number of cats sold from the initial total:\n- Remaining cats: 69 - 15 = 54 cats\n\nTherefore, they have 54 cats left.""
)",True
"Example({'label': 15, 'question': ' At the schools book fair Sam bought 13 adventure books and 17 mystery books. If 15 of the books were used, how many new books did he buy? '}) (input_keys={'question'})","Prediction(
    answer=""To determine the number of new books Sam bought, we need to follow these steps:\n\n1. Calculate the total number of books Sam bought.\n2. Subtract the number of used books from the total number of books to find out how many are new.\n\nLet's start by calculating the total number of books:\n- Adventure books: 13\n- Mystery books: 17\n\nTotal books = Adventure books + Mystery books\nTotal books = 13 + 17 = 30\n\nNow, we know that 15 of these books were used. To find out how many are new, we subtract the number of used books from the total:\nNumber of new books = Total books - Used books\nNumber of new books = 30 - 15 = 15\n\nTherefore, Sam bought 15 new books.""
)",True
"Example({'label': 14, 'question': ' Amy had 26 music files and 36 video files on her flash drive. If she deleted 48 of the files, how many files were still on her flash drive? '}) (input_keys={'question'})","Prediction(
    answer='Amy had a total of 26 music files + 36 video files = 62 files on her flash drive. After deleting 48 files, there were 62 - 48 = 14 files still on her flash drive.'
)",True
"Example({'label': 1, 'question': ' Oliver had 35 dollars. For his birthday he got 50 more dollars but spent 84 on a new game. How much money does he have now? '}) (input_keys={'question'})","Prediction(
    answer='Oliver initially had $35. For his birthday, he received an additional $50, bringing his total to $85. After spending $84 on a new game, he has $85 - $84 = $1 left. Therefore, the amount of money Oliver has now is $1.'
)",True
"Example({'label': 1, 'question': ' Emily was playing a trivia game. In the first round she scored 16 points and in the second round she scored 33 points. In the last round she lost 48 points. How many points did she have at the end of the game? '}) (input_keys={'question'})","Prediction(
    answer='-17'
)",False
"Example({'label': 11, 'question': ' Paige had 43 math problems and 12 science problems for homework. If she finished 44 of the problems at school, how many problems did she have to do for homework? '}) (input_keys={'question'})","Prediction(
    answer='Paige had a total of 43 math problems + 12 science problems = 55 problems initially. After finishing 44 of them at school, she still has to do 55 - 44 = 11 problems for homework.'
)",True
"Example({'label': 35, 'question': ' The school cafeteria ordered 33 red apples and 23 green apples for students lunches. But, if only 21 students wanted fruit, how many extra did the cafeteria end up with? '}) (input_keys={'question'})","Prediction(
    answer='The total number of apples ordered is 33 red + 23 green = 56 apples. If only 21 students wanted fruit, the cafeteria ended up with 56 - 21 = 35 extra apples.'
)",True
"Example({'label': 16, 'question': ' Dave had to wash 9 short sleeve shirts and 27 long sleeve shirts before school. If he had only washed 20 of them by the time school started, how many did he not wash? '}) (input_keys={'question'})","Prediction(
    answer=""Dave did not wash 9 short sleeve shirts and 18 long sleeve shirts, which totals to 27 shirts. Since he had washed 20 of them by the time school started, he did not wash 27 - 20 = 7 shirts.\n\nHowever, upon rechecking the initial calculation, Dave actually did not wash 9 short sleeve shirts and 18 long sleeve shirts, totaling to 27 shirts. Since he had washed 20 of them by the time school started, he did not wash 27 - 20 = 7 shirts.\n\nLet's correct this: He did not wash 9 + 18 = 27 - 20 = 7 shirts.""
)",False
"Example({'label': 4, 'question': ' While on vacation, Rachel took 6 pictures at the zoo and 9 at the museum. If she later deleted 11 of the pictures, how many pictures from her vacation did she still have? '}) (input_keys={'question'})","Prediction(
    answer='Rachel originally took a total of 6 (zoo) + 9 (museum) = 15 pictures. After deleting 11 pictures, she had 15 - 11 = 4 pictures left from her vacation.'
)",True
"Example({'label': 7, 'question': ' Vanessa and her mom were picking carrots from their garden. Vanessa picked 17 and her mother picked 14. If only 24 of the carrots were good, how many bad carrots did they have? '}) (input_keys={'question'})","Prediction(
    answer=""To determine the number of bad carrots, we first need to find out the total number of carrots picked by Vanessa and her mother. \n\nVanessa picked 17 carrots.\nHer mother picked 14 carrots.\n\nTotal carrots picked = 17 + 14\n\nWe know that only 24 of these carrots were good. Therefore, the number of bad carrots can be calculated as follows:\n\nNumber of bad carrots = Total carrots picked - Number of good carrots\n\nLet's calculate this.""
)",False
"Example({'label': 54, 'question': ' A pet store had 41 siamese cats and 28 house cats. During a sale they sold 15 cats. How many cats do they have left? '}) (input_keys={'question'})","Prediction(
    answer=""To determine how many cats are left in the pet store after selling some, we need to follow these steps:\n\n1. Calculate the total number of cats initially by adding the siamese cats and house cats.\n2. Subtract the number of cats sold from the initial total.\n\nLet's perform these calculations:\n- Initial total of cats: 41 (siamese) + 28 (house) = 69 cats\n- Cats sold: 15\n\nNow, subtract the number of cats sold from the initial total:\n- Remaining cats: 69 - 15 = 54 cats\n\nTherefore, they have 54 cats left.""
)",True
"Example({'label': 4, 'question': ' Janet picked 4 tulips and 11 roses to make flower bouquets. If she only used 11 of the flowers though, how many extra flowers did Janet pick? '}) (input_keys={'question'})","Prediction(
    answer='To determine the number of extra flowers Janet picked, we first need to calculate how many flowers she would have if she used all 4 tulips and 11 roses. Then we subtract the total number of flowers she actually used (which is given as 11) from this total.\n\nNumber of tulips = 4\nNumber of roses = 11\n\nTotal flowers picked = Number of tulips + Number of roses\nTotal flowers picked = 4 + 11\nTotal flowers picked = 15\n\nFlowers actually used = 11\n\nExtra flowers picked = Total flowers picked - Flowers actually used\nExtra flowers picked = 15 - 11\nExtra flowers picked = 4'
)",True
